SnapshotDate,ClinicID,ItemID,ItemName,Category,UnitCost,ChargePrice,UnitsOnHand,UnitsUsedMonth,UnitsWastedMonth,ReorderPoint,StockoutFlag,InventoryValue
2024-06-30,CL001,IT003,Canine DHPP Vaccine,Vaccines,32.0,62.0,64,63,2,70,No,2048.0
2024-06-30,CL001,IT004,Feline FVRCP Vaccine,Vaccines,29.0,58.0,16,61,2,50,No,464.0
2024-06-30,CL001,IT005,Heartworm Test Kit,Diagnostics,14.5,48.0,101,50,3,100,No,1464.5
2024-06-30,CL001,IT006,CBC Cartridge,Diagnostics,38.0,95.0,91,97,0,80,No,3458.0
2024-06-30,CL001,IT007,Chemistry Panel Cartridge,Diagnostics,46.0,115.0,127,60,1,70,No,5842.0
2024-06-30,CL001,IT008,IV Fluid Bag 1L,Medical Supplies,4.25,28.0,151,104,1,120,No,641.75
2024-06-30,CL001,IT009,Suture Pack,Surgical Supplies,7.5,32.0,116,99,1,75,No,870.0
2024-06-30,CL001,IT010,Surgical Gloves Box,Surgical Supplies,12.0,0.0,55,17,0,30,No,660.0
2024-06-30,CL001,IT011,Microchip,Preventive,11.0,55.0,160,58,2,80,No,1760.0
2024-06-30,CL001,IT012,Flea/Tick Preventive Dose,Pharmacy,16.0,39.0,198,102,3,100,No,3168.0
2024-06-30,CL001,IT013,Heartworm Preventive Dose,Pharmacy,9.5,28.0,139,104,4,100,No,1320.5
2024-06-30,CL001,IT014,Amoxicillin 100mg,Pharmacy,0.18,0.75,716,408,12,500,No,128.88
2024-06-30,CL001,IT015,Prednisone 20mg,Pharmacy,0.12,0.55,696,460,12,500,No,83.52
2024-06-30,CL002,IT001,Canine Rabies Vaccine,Vaccines,18.5,35.0,81,48,3,60,No,1498.5
2024-06-30,CL002,IT002,Feline Rabies Vaccine,Vaccines,17.25,35.0,38,41,0,45,No,655.5
2024-06-30,CL002,IT003,Canine DHPP Vaccine,Vaccines,32.0,62.0,79,83,0,70,No,2528.0
2024-06-30,CL002,IT004,Feline FVRCP Vaccine,Vaccines,29.0,58.0,66,50,0,50,No,1914.0
2024-06-30,CL002,IT005,Heartworm Test Kit,Diagnostics,14.5,48.0,53,124,2,100,No,768.5
2024-06-30,CL002,IT006,CBC Cartridge,Diagnostics,38.0,95.0,66,43,1,80,No,2508.0
2024-06-30,CL002,IT007,Chemistry Panel Cartridge,Diagnostics,46.0,115.0,125,69,0,70,No,5750.0
2024-06-30,CL002,IT008,IV Fluid Bag 1L,Medical Supplies,4.25,28.0,150,111,4,120,No,637.5
2024-06-30,CL002,IT009,Suture Pack,Surgical Supplies,7.5,32.0,75,89,3,75,No,562.5
2024-06-30,CL002,IT010,Surgical Gloves Box,Surgical Supplies,12.0,0.0,67,31,0,30,No,804.0
2024-06-30,CL002,IT011,Microchip,Preventive,11.0,55.0,15,93,3,80,No,165.0
2024-06-30,CL002,IT012,Flea/Tick Preventive Dose,Pharmacy,16.0,39.0,169,72,3,100,No,2704.0
2024-06-30,CL002,IT013,Heartworm Preventive Dose,Pharmacy,9.5,28.0,117,97,3,100,No,1111.5
2024-06-30,CL002,IT014,Amoxicillin 100mg,Pharmacy,0.18,0.75,519,349,12,500,No,93.42
2024-06-30,CL002,IT015,Prednisone 20mg,Pharmacy,0.12,0.55,425,321,14,500,No,51.0
2024-06-30,CL003,IT001,Canine Rabies Vaccine,Vaccines,18.5,35.0,64,46,0,60,No,1184.0
2024-06-30,CL003,IT002,Feline Rabies Vaccine,Vaccines,17.25,35.0,41,14,0,45,No,707.25
2024-06-30,CL003,IT003,Canine DHPP Vaccine,Vaccines,32.0,62.0,89,59,1,70,No,2848.0
2024-06-30,CL003,IT004,Feline FVRCP Vaccine,Vaccines,29.0,58.0,61,46,2,50,No,1769.0
2024-06-30,CL003,IT005,Heartworm Test Kit,Diagnostics,14.5,48.0,87,113,2,100,No,1261.5
2024-06-30,CL003,IT006,CBC Cartridge,Diagnostics,38.0,95.0,118,109,2,80,No,4484.0
2024-06-30,CL003,IT007,Chemistry Panel Cartridge,Diagnostics,46.0,115.0,96,51,2,70,No,4416.0
2024-06-30,CL003,IT008,IV Fluid Bag 1L,Medical Supplies,4.25,28.0,286,139,5,120,No,1215.5
2024-06-30,CL003,IT009,Suture Pack,Surgical Supplies,7.5,32.0,164,91,0,75,No,1230.0
2024-06-30,CL003,IT010,Surgical Gloves Box,Surgical Supplies,12.0,0.0,53,29,3,30,No,636.0
2024-06-30,CL003,IT011,Microchip,Preventive,11.0,55.0,129,72,2,80,No,1419.0
2024-06-30,CL003,IT012,Flea/Tick Preventive Dose,Pharmacy,16.0,39.0,142,84,1,100,No,2272.0
2024-06-30,CL003,IT013,Heartworm Preventive Dose,Pharmacy,9.5,28.0,137,127,2,100,No,1301.5
2024-06-30,CL003,IT014,Amoxicillin 100mg,Pharmacy,0.18,0.75,515,330,13,500,No,92.7
2024-06-30,CL003,IT015,Prednisone 20mg,Pharmacy,0.12,0.55,813,357,11,500,No,97.56
2024-06-30,CL004,IT001,Canine Rabies Vaccine,Vaccines,18.5,35.0,104,49,1,60,No,1924.0
2024-06-30,CL004,IT002,Feline Rabies Vaccine,Vaccines,17.25,35.0,91,24,1,45,No,1569.75
2024-06-30,CL004,IT003,Canine DHPP Vaccine,Vaccines,32.0,62.0,110,74,3,70,No,3520.0
2024-06-30,CL004,IT004,Feline FVRCP Vaccine,Vaccines,29.0,58.0,73,55,0,50,No,2117.0
2024-06-30,CL004,IT005,Heartworm Test Kit,Diagnostics,14.5,48.0,70,85,3,100,No,1015.0
2024-06-30,CL004,IT006,CBC Cartridge,Diagnostics,38.0,95.0,121,67,0,80,No,4598.0
2024-06-30,CL004,IT007,Chemistry Panel Cartridge,Diagnostics,46.0,115.0,80,38,3,70,No,3680.0
2024-06-30,CL004,IT008,IV Fluid Bag 1L,Medical Supplies,4.25,28.0,253,72,2,120,No,1075.25
2024-06-30,CL004,IT009,Suture Pack,Surgical Supplies,7.5,32.0,110,39,1,75,No,825.0
2024-06-30,CL004,IT010,Surgical Gloves Box,Surgical Supplies,12.0,0.0,33,38,4,30,No,396.0
2024-06-30,CL004,IT011,Microchip,Preventive,11.0,55.0,79,75,1,80,No,869.0
2024-06-30,CL004,IT012,Flea/Tick Preventive Dose,Pharmacy,16.0,39.0,188,87,3,100,No,3008.0
2024-06-30,CL004,IT013,Heartworm Preventive Dose,Pharmacy,9.5,28.0,143,77,4,100,No,1358.5
2024-06-30,CL004,IT014,Amoxicillin 100mg,Pharmacy,0.18,0.75,766,508,13,500,No,137.88
2024-06-30,CL004,IT015,Prednisone 20mg,Pharmacy,0.12,0.55,998,521,11,500,No,119.76
2024-06-30,CL005,IT001,Canine Rabies Vaccine,Vaccines,18.5,35.0,62,36,0,60,No,1147.0
2024-06-30,CL005,IT002,Feline Rabies Vaccine,Vaccines,17.25,35.0,42,59,3,45,No,724.5
2024-06-30,CL005,IT003,Canine DHPP Vaccine,Vaccines,32.0,62.0,80,73,1,70,No,2560.0
2024-06-30,CL005,IT004,Feline FVRCP Vaccine,Vaccines,29.0,58.0,63,48,0,50,No,1827.0
2024-06-30,CL005,IT005,Heartworm Test Kit,Diagnostics,14.5,48.0,109,73,0,100,No,1580.5
2024-06-30,CL005,IT006,CBC Cartridge,Diagnostics,38.0,95.0,129,62,1,80,No,4902.0
2024-06-30,CL005,IT007,Chemistry Panel Cartridge,Diagnostics,46.0,115.0,86,66,3,70,No,3956.0
2024-06-30,CL005,IT008,IV Fluid Bag 1L,Medical Supplies,4.25,28.0,109,156,2,120,No,463.25
2024-06-30,CL005,IT009,Suture Pack,Surgical Supplies,7.5,32.0,69,75,1,75,No,517.5
2024-06-30,CL005,IT010,Surgical Gloves Box,Surgical Supplies,12.0,0.0,44,32,1,30,No,528.0
2024-06-30,CL005,IT011,Microchip,Preventive,11.0,55.0,65,101,2,80,No,715.0
2024-06-30,CL005,IT012,Flea/Tick Preventive Dose,Pharmacy,16.0,39.0,150,111,3,100,No,2400.0
2024-06-30,CL005,IT013,Heartworm Preventive Dose,Pharmacy,9.5,28.0,152,98,2,100,No,1444.0
2024-06-30,CL005,IT014,Amoxicillin 100mg,Pharmacy,0.18,0.75,807,542,14,500,No,145.26
2024-06-30,CL005,IT015,Prednisone 20mg,Pharmacy,0.12,0.55,538,525,12,500,No,64.56
2024-06-30,CL006,IT001,Canine Rabies Vaccine,Vaccines,18.5,35.0,87,59,0,60,No,1609.5
2024-06-30,CL006,IT002,Feline Rabies Vaccine,Vaccines,17.25,35.0,12,51,0,45,No,207.0
2024-06-30,CL006,IT003,Canine DHPP Vaccine,Vaccines,32.0,62.0,106,72,0,70,No,3392.0
2024-06-30,CL006,IT004,Feline FVRCP Vaccine,Vaccines,29.0,58.0,32,47,0,50,No,928.0
2024-06-30,CL006,IT005,Heartworm Test Kit,Diagnostics,14.5,48.0,140,101,0,100,No,2030.0
2024-06-30,CL006,IT006,CBC Cartridge,Diagnostics,38.0,95.0,113,64,2,80,No,4294.0
2024-06-30,CL006,IT007,Chemistry Panel Cartridge,Diagnostics,46.0,115.0,109,55,0,70,No,5014.0
2024-06-30,CL006,IT008,IV Fluid Bag 1L,Medical Supplies,4.25,28.0,111,145,4,120,No,471.75
2024-06-30,CL006,IT009,Suture Pack,Surgical Supplies,7.5,32.0,109,101,0,75,No,817.5
2024-06-30,CL006,IT010,Surgical Gloves Box,Surgical Supplies,12.0,0.0,24,22,0,30,No,288.0
2024-06-30,CL006,IT011,Microchip,Preventive,11.0,55.0,110,66,0,80,No,1210.0
2024-06-30,CL006,IT012,Flea/Tick Preventive Dose,Pharmacy,16.0,39.0,133,89,4,100,No,2128.0
2024-06-30,CL006,IT013,Heartworm Preventive Dose,Pharmacy,9.5,28.0,169,56,3,100,No,1605.5
2024-06-30,CL006,IT014,Amoxicillin 100mg,Pharmacy,0.18,0.75,841,443,13,500,No,151.38
2024-06-30,CL006,IT015,Prednisone 20mg,Pharmacy,0.12,0.55,1010,463,14,500,No,121.2
2024-06-30,CL007,IT001,Canine Rabies Vaccine,Vaccines,18.5,35.0,49,42,1,60,No,906.5
2024-06-30,CL007,IT002,Feline Rabies Vaccine,Vaccines,17.25,35.0,38,29,2,45,No,655.5
2024-06-30,CL007,IT003,Canine DHPP Vaccine,Vaccines,32.0,62.0,96,52,4,70,No,3072.0
2024-06-30,CL007,IT004,Feline FVRCP Vaccine,Vaccines,29.0,58.0,109,30,0,50,No,3161.0
2024-06-30,CL007,IT005,Heartworm Test Kit,Diagnostics,14.5,48.0,93,69,1,100,No,1348.5
2024-06-30,CL007,IT006,CBC Cartridge,Diagnostics,38.0,95.0,111,100,2,80,No,4218.0
2024-06-30,CL007,IT007,Chemistry Panel Cartridge,Diagnostics,46.0,115.0,0,63,0,70,Yes,0.0
2024-06-30,CL007,IT008,IV Fluid Bag 1L,Medical Supplies,4.25,28.0,322,103,2,120,No,1368.5
2024-06-30,CL007,IT009,Suture Pack,Surgical Supplies,7.5,32.0,46,77,0,75,No,345.0
2024-06-30,CL007,IT010,Surgical Gloves Box,Surgical Supplies,12.0,0.0,36,30,4,30,No,432.0
2024-06-30,CL007,IT011,Microchip,Preventive,11.0,55.0,57,92,0,80,No,627.0
2024-06-30,CL007,IT012,Flea/Tick Preventive Dose,Pharmacy,16.0,39.0,120,45,3,100,No,1920.0
2024-06-30,CL007,IT013,Heartworm Preventive Dose,Pharmacy,9.5,28.0,94,97,3,100,No,893.0
2024-06-30,CL007,IT014,Amoxicillin 100mg,Pharmacy,0.18,0.75,249,263,13,500,No,44.82
2024-06-30,CL007,IT015,Prednisone 20mg,Pharmacy,0.12,0.55,661,546,14,500,No,79.32
2024-06-30,CL008,IT001,Canine Rabies Vaccine,Vaccines,18.5,35.0,99,34,3,60,No,1831.5
2024-06-30,CL008,IT002,Feline Rabies Vaccine,Vaccines,17.25,35.0,37,39,1,45,No,638.25
2024-06-30,CL008,IT003,Canine DHPP Vaccine,Vaccines,32.0,62.0,130,47,5,70,No,4160.0
2024-06-30,CL008,IT004,Feline FVRCP Vaccine,Vaccines,29.0,58.0,80,27,1,50,No,2320.0
2024-06-30,CL008,IT005,Heartworm Test Kit,Diagnostics,14.5,48.0,122,69,2,100,No,1769.0
2024-06-30,CL008,IT006,CBC Cartridge,Diagnostics,38.0,95.0,77,46,1,80,No,2926.0
2024-06-30,CL008,IT007,Chemistry Panel Cartridge,Diagnostics,46.0,115.0,130,80,2,70,No,5980.0
2024-06-30,CL008,IT008,IV Fluid Bag 1L,Medical Supplies,4.25,28.0,139,62,3,120,No,590.75
2024-06-30,CL008,IT009,Suture Pack,Surgical Supplies,7.5,32.0,75,81,1,75,No,562.5
2024-06-30,CL008,IT010,Surgical Gloves Box,Surgical Supplies,12.0,0.0,41,32,0,30,No,492.0
2024-06-30,CL008,IT011,Microchip,Preventive,11.0,55.0,92,91,1,80,No,1012.0
2024-06-30,CL008,IT012,Flea/Tick Preventive Dose,Pharmacy,16.0,39.0,134,98,1,100,No,2144.0
2024-06-30,CL008,IT013,Heartworm Preventive Dose,Pharmacy,9.5,28.0,160,106,3,100,No,1520.0
2024-06-30,CL008,IT014,Amoxicillin 100mg,Pharmacy,0.18,0.75,660,320,13,500,No,118.8
2024-06-30,CL008,IT015,Prednisone 20mg,Pharmacy,0.12,0.55,785,383,11,500,No,94.2
2024-06-30,CL009,IT001,Canine Rabies Vaccine,Vaccines,18.5,35.0,31,56,2,60,No,573.5
2024-06-30,CL009,IT002,Feline Rabies Vaccine,Vaccines,17.25,35.0,53,53,0,45,No,914.25
2024-06-30,CL009,IT003,Canine DHPP Vaccine,Vaccines,32.0,62.0,43,67,0,70,No,1376.0
2024-06-30,CL009,IT004,Feline FVRCP Vaccine,Vaccines,29.0,58.0,92,54,0,50,No,2668.0
2024-06-30,CL009,IT005,Heartworm Test Kit,Diagnostics,14.5,48.0,33,72,2,100,No,478.5
2024-06-30,CL009,IT006,CBC Cartridge,Diagnostics,38.0,95.0,141,24,0,80,No,5358.0
2024-06-30,CL009,IT007,Chemistry Panel Cartridge,Diagnostics,46.0,115.0,112,28,2,70,No,5152.0
2024-06-30,CL009,IT008,IV Fluid Bag 1L,Medical Supplies,4.25,28.0,198,108,2,120,No,841.5
2024-06-30,CL009,IT009,Suture Pack,Surgical Supplies,7.5,32.0,119,65,3,75,No,892.5
2024-06-30,CL009,IT010,Surgical Gloves Box,Surgical Supplies,12.0,0.0,39,20,1,30,No,468.0
2024-06-30,CL009,IT011,Microchip,Preventive,11.0,55.0,106,55,1,80,No,1166.0
2024-06-30,CL009,IT012,Flea/Tick Preventive Dose,Pharmacy,16.0,39.0,96,80,3,100,No,1536.0
2024-06-30,CL009,IT013,Heartworm Preventive Dose,Pharmacy,9.5,28.0,139,81,3,100,No,1320.5
2024-06-30,CL009,IT014,Amoxicillin 100mg,Pharmacy,0.18,0.75,288,614,10,500,No,51.84
2024-06-30,CL009,IT015,Prednisone 20mg,Pharmacy,0.12,0.55,592,705,11,500,No,71.04
2024-06-30,CL010,IT001,Canine Rabies Vaccine,Vaccines,18.5,35.0,40,58,0,60,No,740.0
2024-06-30,CL010,IT002,Feline Rabies Vaccine,Vaccines,17.25,35.0,41,36,2,45,No,707.25
2024-06-30,CL010,IT003,Canine DHPP Vaccine,Vaccines,32.0,62.0,82,79,3,70,No,2624.0
2024-06-30,CL010,IT004,Feline FVRCP Vaccine,Vaccines,29.0,58.0,79,56,2,50,No,2291.0
2024-06-30,CL010,IT005,Heartworm Test Kit,Diagnostics,14.5,48.0,124,71,0,100,No,1798.0
2024-06-30,CL010,IT006,CBC Cartridge,Diagnostics,38.0,95.0,86,92,0,80,No,3268.0
2024-06-30,CL010,IT007,Chemistry Panel Cartridge,Diagnostics,46.0,115.0,96,50,1,70,No,4416.0
2024-06-30,CL010,IT008,IV Fluid Bag 1L,Medical Supplies,4.25,28.0,249,134,2,120,No,1058.25
2024-06-30,CL010,IT009,Suture Pack,Surgical Supplies,7.5,32.0,152,54,1,75,No,1140.0
2024-06-30,CL010,IT010,Surgical Gloves Box,Surgical Supplies,12.0,0.0,76,13,0,30,No,912.0
2024-06-30,CL010,IT011,Microchip,Preventive,11.0,55.0,109,78,0,80,No,1199.0
2024-06-30,CL010,IT012,Flea/Tick Preventive Dose,Pharmacy,16.0,39.0,96,103,2,100,No,1536.0
2024-06-30,CL010,IT013,Heartworm Preventive Dose,Pharmacy,9.5,28.0,133,57,1,100,No,1263.5
2024-06-30,CL010,IT014,Amoxicillin 100mg,Pharmacy,0.18,0.75,913,556,11,500,No,164.34
2024-06-30,CL010,IT015,Prednisone 20mg,Pharmacy,0.12,0.55,641,638,12,500,No,76.92
2024-06-30,CL011,IT001,Canine Rabies Vaccine,Vaccines,18.5,35.0,110,81,1,60,No,2035.0
2024-06-30,CL011,IT002,Feline Rabies Vaccine,Vaccines,17.25,35.0,23,63,2,45,No,396.75
2024-06-30,CL011,IT003,Canine DHPP Vaccine,Vaccines,32.0,62.0,102,93,0,70,No,3264.0
2024-06-30,CL011,IT004,Feline FVRCP Vaccine,Vaccines,29.0,58.0,102,31,0,50,No,2958.0
2024-06-30,CL011,IT005,Heartworm Test Kit,Diagnostics,14.5,48.0,169,84,5,100,No,2450.5
2024-06-30,CL011,IT006,CBC Cartridge,Diagnostics,38.0,95.0,142,102,1,80,No,5396.0
2024-06-30,CL011,IT007,Chemistry Panel Cartridge,Diagnostics,46.0,115.0,130,12,1,70,No,5980.0
2024-06-30,CL011,IT008,IV Fluid Bag 1L,Medical Supplies,4.25,28.0,251,97,4,120,No,1066.75
2024-06-30,CL011,IT009,Suture Pack,Surgical Supplies,7.5,32.0,23,50,0,75,No,172.5
2024-06-30,CL011,IT010,Surgical Gloves Box,Surgical Supplies,12.0,0.0,42,23,5,30,No,504.0
2024-06-30,CL011,IT011,Microchip,Preventive,11.0,55.0,100,68,0,80,No,1100.0
2024-06-30,CL011,IT012,Flea/Tick Preventive Dose,Pharmacy,16.0,39.0,124,67,3,100,No,1984.0
2024-06-30,CL011,IT013,Heartworm Preventive Dose,Pharmacy,9.5,28.0,205,89,0,100,No,1947.5
2024-06-30,CL011,IT014,Amoxicillin 100mg,Pharmacy,0.18,0.75,902,355,14,500,No,162.36
2024-06-30,CL011,IT015,Prednisone 20mg,Pharmacy,0.12,0.55,596,531,13,500,No,71.52
2024-06-30,CL012,IT001,Canine Rabies Vaccine,Vaccines,18.5,35.0,71,71,4,60,No,1313.5
2024-06-30,CL012,IT002,Feline Rabies Vaccine,Vaccines,17.25,35.0,60,29,1,45,No,1035.0
2024-06-30,CL012,IT003,Canine DHPP Vaccine,Vaccines,32.0,62.0,143,76,0,70,No,4576.0
2024-06-30,CL012,IT004,Feline FVRCP Vaccine,Vaccines,29.0,58.0,103,41,1,50,No,2987.0
2024-06-30,CL012,IT005,Heartworm Test Kit,Diagnostics,14.5,48.0,149,72,3,100,No,2160.5
2024-06-30,CL012,IT006,CBC Cartridge,Diagnostics,38.0,95.0,50,86,3,80,No,1900.0
2024-06-30,CL012,IT007,Chemistry Panel Cartridge,Diagnostics,46.0,115.0,101,79,2,70,No,4646.0
2024-06-30,CL012,IT008,IV Fluid Bag 1L,Medical Supplies,4.25,28.0,116,146,1,120,No,493.0
2024-06-30,CL012,IT009,Suture Pack,Surgical Supplies,7.5,32.0,111,54,1,75,No,832.5
2024-06-30,CL012,IT010,Surgical Gloves Box,Surgical Supplies,12.0,0.0,45,23,0,30,No,540.0
2024-06-30,CL012,IT011,Microchip,Preventive,11.0,55.0,105,92,3,80,No,1155.0
2024-06-30,CL012,IT012,Flea/Tick Preventive Dose,Pharmacy,16.0,39.0,99,79,4,100,No,1584.0
2024-06-30,CL012,IT013,Heartworm Preventive Dose,Pharmacy,9.5,28.0,161,49,4,100,No,1529.5
2024-06-30,CL012,IT014,Amoxicillin 100mg,Pharmacy,0.18,0.75,670,299,10,500,No,120.6
2024-06-30,CL012,IT015,Prednisone 20mg,Pharmacy,0.12,0.55,864,484,10,500,No,103.68
2024-07-31,CL001,IT001,Canine Rabies Vaccine,Vaccines,18.5,35.0,126,34,0,60,No,2331.0
2024-07-31,CL001,IT002,Feline Rabies Vaccine,Vaccines,17.25,35.0,43,54,2,45,No,741.75
2024-07-31,CL001,IT003,Canine DHPP Vaccine,Vaccines,32.0,62.0,109,86,3,70,No,3488.0
2024-07-31,CL001,IT004,Feline FVRCP Vaccine,Vaccines,29.0,58.0,90,50,0,50,No,2610.0
2024-07-31,CL001,IT005,Heartworm Test Kit,Diagnostics,14.5,48.0,163,86,3,100,No,2363.5
2024-07-31,CL001,IT006,CBC Cartridge,Diagnostics,38.0,95.0,123,57,0,80,No,4674.0
2024-07-31,CL001,IT007,Chemistry Panel Cartridge,Diagnostics,46.0,115.0,104,80,1,70,No,4784.0
2024-07-31,CL001,IT008,IV Fluid Bag 1L,Medical Supplies,4.25,28.0,44,72,3,120,No,187.0
2024-07-31,CL001,IT009,Suture Pack,Surgical Supplies,7.5,32.0,113,68,1,75,No,847.5
2024-07-31,CL001,IT010,Surgical Gloves Box,Surgical Supplies,12.0,0.0,32,24,1,30,No,384.0
2024-07-31,CL001,IT011,Microchip,Preventive,11.0,55.0,142,52,3,80,No,1562.0
2024-07-31,CL001,IT012,Flea/Tick Preventive Dose,Pharmacy,16.0,39.0,100,89,1,100,No,1600.0
2024-07-31,CL001,IT013,Heartworm Preventive Dose,Pharmacy,9.5,28.0,162,69,0,100,No,1539.0
2024-07-31,CL001,IT014,Amoxicillin 100mg,Pharmacy,0.18,0.75,613,580,10,500,No,110.34
2024-07-31,CL001,IT015,Prednisone 20mg,Pharmacy,0.12,0.55,558,356,15,500,No,66.96
2024-07-31,CL002,IT001,Canine Rabies Vaccine,Vaccines,18.5,35.0,62,59,0,60,No,1147.0
2024-07-31,CL002,IT002,Feline Rabies Vaccine,Vaccines,17.25,35.0,71,26,3,45,No,1224.75
2024-07-31,CL002,IT003,Canine DHPP Vaccine,Vaccines,32.0,62.0,90,53,1,70,No,2880.0
2024-07-31,CL002,IT004,Feline FVRCP Vaccine,Vaccines,29.0,58.0,49,48,2,50,No,1421.0
2024-07-31,CL002,IT005,Heartworm Test Kit,Diagnostics,14.5,48.0,94,144,4,100,No,1363.0
2024-07-31,CL002,IT006,CBC Cartridge,Diagnostics,38.0,95.0,125,95,3,80,No,4750.0
2024-07-31,CL002,IT007,Chemistry Panel Cartridge,Diagnostics,46.0,115.0,126,59,3,70,No,5796.0
2024-07-31,CL002,IT008,IV Fluid Bag 1L,Medical Supplies,4.25,28.0,153,129,4,120,No,650.25
2024-07-31,CL002,IT009,Suture Pack,Surgical Supplies,7.5,32.0,87,58,3,75,No,652.5
2024-07-31,CL002,IT010,Surgical Gloves Box,Surgical Supplies,12.0,0.0,28,33,1,30,No,336.0
2024-07-31,CL002,IT011,Microchip,Preventive,11.0,55.0,60,65,4,80,No,660.0
2024-07-31,CL002,IT012,Flea/Tick Preventive Dose,Pharmacy,16.0,39.0,122,160,1,100,No,1952.0
2024-07-31,CL002,IT013,Heartworm Preventive Dose,Pharmacy,9.5,28.0,93,88,3,100,No,883.5
2024-07-31,CL002,IT014,Amoxicillin 100mg,Pharmacy,0.18,0.75,564,578,13,500,No,101.52
2024-07-31,CL002,IT015,Prednisone 20mg,Pharmacy,0.12,0.55,528,438,12,500,No,63.36
2024-07-31,CL003,IT001,Canine Rabies Vaccine,Vaccines,18.5,35.0,55,51,2,60,No,1017.5
2024-07-31,CL003,IT002,Feline Rabies Vaccine,Vaccines,17.25,35.0,57,27,0,45,No,983.25
2024-07-31,CL003,IT003,Canine DHPP Vaccine,Vaccines,32.0,62.0,114,68,1,70,No,3648.0
2024-07-31,CL003,IT004,Feline FVRCP Vaccine,Vaccines,29.0,58.0,73,19,1,50,No,2117.0
2024-07-31,CL003,IT005,Heartworm Test Kit,Diagnostics,14.5,48.0,30,68,2,100,No,435.0
2024-07-31,CL003,IT006,CBC Cartridge,Diagnostics,38.0,95.0,106,61,0,80,No,4028.0
2024-07-31,CL003,IT007,Chemistry Panel Cartridge,Diagnostics,46.0,115.0,74,79,0,70,No,3404.0
2024-07-31,CL003,IT008,IV Fluid Bag 1L,Medical Supplies,4.25,28.0,44,108,6,120,No,187.0
2024-07-31,CL003,IT009,Suture Pack,Surgical Supplies,7.5,32.0,97,81,0,75,No,727.5
2024-07-31,CL003,IT010,Surgical Gloves Box,Surgical Supplies,12.0,0.0,44,23,0,30,No,528.0
2024-07-31,CL003,IT011,Microchip,Preventive,11.0,55.0,122,80,1,80,No,1342.0
2024-07-31,CL003,IT012,Flea/Tick Preventive Dose,Pharmacy,16.0,39.0,213,71,1,100,No,3408.0
2024-07-31,CL003,IT013,Heartworm Preventive Dose,Pharmacy,9.5,28.0,116,32,1,100,No,1102.0
2024-07-31,CL003,IT014,Amoxicillin 100mg,Pharmacy,0.18,0.75,752,368,12,500,No,135.36
2024-07-31,CL003,IT015,Prednisone 20mg,Pharmacy,0.12,0.55,675,631,12,500,No,81.0
2024-07-31,CL004,IT001,Canine Rabies Vaccine,Vaccines,18.5,35.0,45,45,1,60,No,832.5
2024-07-31,CL004,IT002,Feline Rabies Vaccine,Vaccines,17.25,35.0,67,39,0,45,No,1155.75
2024-07-31,CL004,IT003,Canine DHPP Vaccine,Vaccines,32.0,62.0,98,46,2,70,No,3136.0
2024-07-31,CL004,IT004,Feline FVRCP Vaccine,Vaccines,29.0,58.0,27,53,2,50,No,783.0
2024-07-31,CL004,IT005,Heartworm Test Kit,Diagnostics,14.5,48.0,175,118,3,100,No,2537.5
2024-07-31,CL004,IT006,CBC Cartridge,Diagnostics,38.0,95.0,76,76,0,80,No,2888.0
2024-07-31,CL004,IT007,Chemistry Panel Cartridge,Diagnostics,46.0,115.0,95,60,3,70,No,4370.0
2024-07-31,CL004,IT008,IV Fluid Bag 1L,Medical Supplies,4.25,28.0,99,77,1,120,No,420.75
2024-07-31,CL004,IT009,Suture Pack,Surgical Supplies,7.5,32.0,139,61,2,75,No,1042.5
2024-07-31,CL004,IT010,Surgical Gloves Box,Surgical Supplies,12.0,0.0,32,29,0,30,No,384.0
2024-07-31,CL004,IT011,Microchip,Preventive,11.0,55.0,150,100,0,80,No,1650.0
2024-07-31,CL004,IT012,Flea/Tick Preventive Dose,Pharmacy,16.0,39.0,75,64,0,100,No,1200.0
2024-07-31,CL004,IT013,Heartworm Preventive Dose,Pharmacy,9.5,28.0,142,66,2,100,No,1349.0
2024-07-31,CL004,IT014,Amoxicillin 100mg,Pharmacy,0.18,0.75,668,647,12,500,No,120.24
2024-07-31,CL004,IT015,Prednisone 20mg,Pharmacy,0.12,0.55,647,425,13,500,No,77.64
2024-07-31,CL005,IT001,Canine Rabies Vaccine,Vaccines,18.5,35.0,94,71,2,60,No,1739.0
2024-07-31,CL005,IT002,Feline Rabies Vaccine,Vaccines,17.25,35.0,60,31,1,45,No,1035.0
2024-07-31,CL005,IT003,Canine DHPP Vaccine,Vaccines,32.0,62.0,114,54,2,70,No,3648.0
2024-07-31,CL005,IT004,Feline FVRCP Vaccine,Vaccines,29.0,58.0,32,17,0,50,No,928.0
2024-07-31,CL005,IT005,Heartworm Test Kit,Diagnostics,14.5,48.0,117,112,1,100,No,1696.5
2024-07-31,CL005,IT006,CBC Cartridge,Diagnostics,38.0,95.0,79,46,3,80,No,3002.0
2024-07-31,CL005,IT007,Chemistry Panel Cartridge,Diagnostics,46.0,115.0,70,77,0,70,No,3220.0
2024-07-31,CL005,IT008,IV Fluid Bag 1L,Medical Supplies,4.25,28.0,143,94,1,120,No,607.75
2024-07-31,CL005,IT009,Suture Pack,Surgical Supplies,7.5,32.0,73,71,3,75,No,547.5
2024-07-31,CL005,IT010,Surgical Gloves Box,Surgical Supplies,12.0,0.0,29,18,2,30,No,348.0
