InvoiceID,AppointmentID,ClinicID,ClientID,PetID,InvoiceDate,Subtotal,TaxAmount,TotalAmount,AmountPaid,BalanceDue,PaymentStatus,PaymentMethod,InsuranceClaim
INV0003110,A0004670,CL008,C007283,P010962,2024-12-17,395.35,0.0,395.35,395.35,0.0,Paid,CareCredit,No
INV0003111,A0004673,CL001,C002503,P003786,2025-01-17,185.57,0.0,185.57,185.57,0.0,Paid,Debit Card,No
INV0003112,A0004674,CL002,C001771,P002670,2024-05-31,182.86,0.0,182.86,182.86,0.0,Paid,Debit Card,No
INV0003113,A0004675,CL006,C000874,P001313,2024-09-18,704.85,0.0,704.85,704.85,0.0,Paid,Cash,No
INV0003114,A0004676,CL001,C000410,P000600,2024-12-27,336.85,0.0,336.85,336.85,0.0,Paid,Online Payment,No
INV0003115,A0004677,CL003,C007823,P011774,2024-03-01,61.51,0.0,61.51,61.51,0.0,Paid,Credit Card,No
INV0003116,A0004680,CL004,C005448,P008170,2025-03-08,1071.61,0.0,1071.61,1071.61,0.0,Paid,CareCredit,No
INV0003117,A0004681,CL001,C006197,P009320,2025-02-08,673.8,0.0,673.8,673.8,0.0,Paid,Credit Card,No
INV0003118,A0004682,CL008,C003566,P005330,2024-02-08,672.32,47.06,719.38,719.38,0.0,Paid,CareCredit,No
INV0003119,A0004683,CL012,C001202,P001806,2024-04-01,1217.49,0.0,1217.49,1217.49,0.0,Paid,Pet Insurance,No
INV0003120,A0004687,CL003,C008496,P012784,2025-02-25,1054.94,73.85,1128.79,1128.79,0.0,Paid,Online Payment,No
INV0003121,A0004689,CL012,C007168,P010797,2024-05-20,406.48,0.0,406.48,406.48,0.0,Paid,Online Payment,No
INV0003122,A0004690,CL004,C002016,P003031,2024-01-19,407.17,28.5,435.67,0,435.67,Unpaid,,No
INV0003123,A0004692,CL003,C003695,P005507,2025-02-21,327.59,0.0,327.59,327.59,0.0,Paid,Pet Insurance,Yes
INV0003124,A0004693,CL009,C007339,P011039,2024-03-26,112.55,7.88,120.43,120.43,0.0,Paid,Credit Card,No
INV0003125,A0004694,CL007,C000142,P000211,2025-03-26,212.68,0.0,212.68,0,212.68,Written Off,,No
INV0003126,A0004699,CL004,C002713,P004089,2025-07-18,338.07,0.0,338.07,338.07,0.0,Paid,CareCredit,No
INV0003127,A0004700,CL001,C001005,P001499,2024-04-27,568.41,0.0,568.41,568.41,0.0,Paid,Online Payment,No
INV0003128,A0004701,CL006,C004011,P005981,2025-06-06,460.19,0.0,460.19,460.19,0.0,Paid,CareCredit,No
INV0003129,A0004702,CL012,C002354,P003548,2024-12-26,226.69,0.0,226.69,226.69,0.0,Paid,Credit Card,No
INV0003130,A0004706,CL005,C006797,P010225,2025-10-30,206.18,0.0,206.18,206.18,0.0,Paid,Cash,No
INV0003131,A0004707,CL003,C000763,P001141,2024-04-02,202.89,0.0,202.89,202.89,0.0,Paid,Pet Insurance,No
INV0003132,A0004708,CL007,C007072,P010657,2025-07-14,389.4,0.0,389.4,389.4,0.0,Paid,Pet Insurance,No
INV0003133,A0004709,CL011,C006302,P009475,2025-03-24,368.81,25.82,394.63,394.63,0.0,Paid,Cash,No
INV0003134,A0004712,CL001,C004345,P006490,2024-11-07,361.26,0.0,361.26,361.26,0.0,Paid,Online Payment,No
INV0003135,A0004713,CL011,C003034,P004567,2025-09-15,329.72,0.0,329.72,329.72,0.0,Paid,Debit Card,No
INV0003136,A0004714,CL001,C006563,P009871,2024-01-02,58.6,0.0,58.6,58.6,0.0,Paid,Credit Card,No
INV0003137,A0004715,CL010,C007267,P010940,2024-04-22,1190.2,83.31,1273.51,1273.51,0.0,Paid,CareCredit,No
INV0003138,A0004717,CL005,C001318,P001973,2024-06-08,1383.11,96.82,1479.93,1479.93,0.0,Paid,Debit Card,No
INV0003139,A0004718,CL011,C005612,P008402,2025-11-24,881.49,0.0,881.49,881.49,0.0,Paid,Credit Card,No
INV0003140,A0004719,CL011,C002631,P003974,2024-03-02,138.28,0.0,138.28,138.28,0.0,Paid,Online Payment,No
INV0003141,A0004720,CL009,C003735,P005563,2025-01-03,145.0,10.15,155.15,155.15,0.0,Paid,Pet Insurance,No
INV0003142,A0004721,CL007,C000369,P000538,2025-01-13,160.59,0.0,160.59,160.59,0.0,Paid,CareCredit,No
INV0003143,A0004723,CL004,C007921,P011920,2024-07-04,441.57,30.91,472.48,472.48,0.0,Paid,Online Payment,No
INV0003144,A0004724,CL011,C008454,P012724,2025-10-08,220.38,0.0,220.38,220.38,0.0,Paid,Cash,No
INV0003145,A0004725,CL002,C001910,P002869,2025-07-18,164.82,0.0,164.82,164.82,0.0,Paid,Pet Insurance,No
INV0003146,A0004727,CL002,C003200,P004803,2024-10-12,195.25,0.0,195.25,195.25,0.0,Paid,Online Payment,No
INV0003147,A0004728,CL001,C005110,P007674,2025-03-03,825.09,0.0,825.09,825.09,0.0,Paid,Credit Card,No
INV0003148,A0004729,CL006,C007026,P010588,2025-05-03,84.17,0.0,84.17,0,84.17,Written Off,,No
INV0003149,A0004730,CL011,C005268,P007906,2025-01-22,117.1,0.0,117.1,117.1,0.0,Paid,Credit Card,No
INV0003150,A0004731,CL012,C001614,P002420,2025-08-27,249.82,0.0,249.82,249.82,0.0,Paid,Cash,No
INV0003151,A0004732,CL008,C006359,P009564,2025-05-15,948.94,0.0,948.94,948.94,0.0,Paid,Online Payment,No
INV0003152,A0004734,CL002,C004830,P007222,2024-02-03,60.52,4.24,64.76,64.76,0.0,Paid,CareCredit,No
INV0003153,A0004736,CL011,C002053,P003089,2025-12-10,156.14,0.0,156.14,156.14,0.0,Paid,Debit Card,No
INV0003154,A0004737,CL009,C001934,P002905,2024-07-19,93.61,0.0,93.61,93.61,0.0,Paid,CareCredit,No
INV0003155,A0004738,CL005,C005844,P008785,2025-10-24,237.17,0.0,237.17,109.51,127.66,Partially Paid,CareCredit,No
INV0003156,A0004739,CL003,C007046,P010615,2024-03-12,1351.48,0.0,1351.48,1351.48,0.0,Paid,Credit Card,No
INV0003157,A0004740,CL005,C001717,P002597,2025-11-01,35.35,0.0,35.35,35.35,0.0,Paid,Pet Insurance,No
INV0003158,A0004741,CL010,C001878,P002821,2025-07-05,1746.35,0.0,1746.35,1746.35,0.0,Paid,Debit Card,No
INV0003159,A0004742,CL012,C007141,P010759,2024-03-20,354.61,24.82,379.43,379.43,0.0,Paid,Cash,No
INV0003160,A0004743,CL011,C007869,P011846,2024-12-14,1032.6,72.28,1104.88,1104.88,0.0,Paid,CareCredit,No
INV0003161,A0004744,CL001,C008125,P012235,2025-10-01,206.29,0.0,206.29,206.29,0.0,Paid,Debit Card,No
INV0003162,A0004746,CL002,C002798,P004215,2024-11-06,879.67,0.0,879.67,879.67,0.0,Paid,Credit Card,No
INV0003163,A0004747,CL007,C002654,P004007,2025-03-13,334.44,0.0,334.44,334.44,0.0,Paid,Cash,No
INV0003164,A0004748,CL001,C001953,P002938,2024-12-31,99.76,0.0,99.76,99.76,0.0,Paid,Credit Card,No
INV0003165,A0004749,CL007,C007628,P011472,2024-11-23,54.89,3.84,58.73,58.73,0.0,Paid,CareCredit,No
INV0003166,A0004750,CL002,C003149,P004727,2024-02-09,738.93,0.0,738.93,738.93,0.0,Paid,CareCredit,No
INV0003167,A0004751,CL005,C001162,P001747,2024-05-02,74.05,0.0,74.05,74.05,0.0,Paid,CareCredit,No
INV0003168,A0004752,CL011,C002262,P003410,2025-04-03,343.8,0.0,343.8,343.8,0.0,Paid,Debit Card,No
INV0003169,A0004753,CL012,C001921,P002889,2025-03-24,128.35,0.0,128.35,128.35,0.0,Paid,Pet Insurance,No
INV0003170,A0004754,CL007,C003864,P005757,2024-12-23,97.56,6.83,104.39,51.31,53.08,Partially Paid,Cash,No
INV0003171,A0004755,CL004,C002740,P004126,2025-06-28,887.2,0.0,887.2,887.2,0.0,Paid,Pet Insurance,No
INV0003172,A0004756,CL002,C001389,P002081,2024-07-24,694.75,48.63,743.38,743.38,0.0,Paid,CareCredit,No
INV0003173,A0004759,CL004,C000720,P001065,2025-12-31,224.31,0.0,224.31,224.31,0.0,Paid,CareCredit,No
INV0003174,A0004760,CL012,C006529,P009819,2025-03-10,518.26,36.28,554.54,554.54,0.0,Paid,Pet Insurance,Yes
INV0003175,A0004762,CL009,C004145,P006178,2024-08-30,198.2,0.0,198.2,198.2,0.0,Paid,Credit Card,No
INV0003176,A0004763,CL011,C001707,P002575,2025-02-24,345.24,0.0,345.24,345.24,0.0,Paid,CareCredit,No
INV0003177,A0004764,CL010,C008403,P012639,2024-09-27,107.33,7.51,114.84,114.84,0.0,Paid,Cash,No
INV0003178,A0004765,CL003,C008144,P012263,2025-04-27,206.45,14.45,220.9,220.9,0.0,Paid,Credit Card,No
INV0003179,A0004766,CL004,C003547,P005307,2024-11-05,401.16,28.08,429.24,429.24,0.0,Paid,Credit Card,No
INV0003180,A0004768,CL001,C000175,P000253,2024-08-10,146.89,0.0,146.89,146.89,0.0,Paid,CareCredit,No
INV0003181,A0004769,CL005,C006426,P009670,2025-11-20,452.12,0.0,452.12,452.12,0.0,Paid,CareCredit,No
INV0003182,A0004771,CL011,C006570,P009882,2025-07-29,598.23,0.0,598.23,598.23,0.0,Paid,CareCredit,No
INV0003183,A0004773,CL010,C002089,P003148,2024-12-10,1018.67,0.0,1018.67,1018.67,0.0,Paid,CareCredit,No
INV0003184,A0004774,CL002,C004494,P006720,2025-08-12,239.19,16.74,255.93,0,255.93,Written Off,,No
INV0003185,A0004775,CL003,C003903,P005826,2024-06-29,100.0,0.0,100.0,100.0,0.0,Paid,Online Payment,No
INV0003186,A0004776,CL006,C006879,P010358,2024-01-12,140.29,9.82,150.11,150.11,0.0,Paid,Online Payment,No
INV0003187,A0004777,CL011,C003863,P005755,2024-11-01,230.67,0.0,230.67,230.67,0.0,Paid,Debit Card,No
INV0003188,A0004778,CL003,C007308,P010996,2025-06-13,447.51,0.0,447.51,447.51,0.0,Paid,CareCredit,No
INV0003189,A0004779,CL009,C008317,P012520,2025-07-26,240.62,0.0,240.62,240.62,0.0,Paid,Pet Insurance,No
INV0003190,A0004780,CL001,C007843,P011801,2025-06-25,317.11,0.0,317.11,317.11,0.0,Paid,CareCredit,No
INV0003191,A0004781,CL005,C004595,P006862,2025-06-07,119.75,8.38,128.13,128.13,0.0,Paid,CareCredit,No
INV0003192,A0004783,CL012,C007643,P011503,2024-11-02,286.25,0.0,286.25,286.25,0.0,Paid,Online Payment,No
INV0003193,A0004784,CL008,C006395,P009620,2024-10-11,312.53,0.0,312.53,225.38,87.15,Partially Paid,Debit Card,No
INV0003194,A0004785,CL006,C006219,P009348,2025-06-02,57.95,0.0,57.95,57.95,0.0,Paid,Online Payment,No
INV0003195,A0004786,CL003,C007812,P011756,2025-11-25,492.68,34.49,527.17,527.17,0.0,Paid,Online Payment,No
INV0003196,A0004787,CL009,C003482,P005218,2024-12-31,33.28,0.0,33.28,33.28,0.0,Paid,Credit Card,No
INV0003197,A0004788,CL006,C003830,P005701,2024-05-03,741.09,0.0,741.09,741.09,0.0,Paid,Cash,No
INV0003198,A0004789,CL003,C004388,P006556,2025-08-05,378.55,26.5,405.05,405.05,0.0,Paid,Debit Card,No
INV0003199,A0004790,CL008,C004879,P007297,2024-03-30,381.7,0.0,381.7,381.7,0.0,Paid,CareCredit,No
INV0003200,A0004791,CL001,C007605,P011437,2024-12-11,206.01,0.0,206.01,206.01,0.0,Paid,Pet Insurance,Yes
INV0003201,A0004792,CL003,C000492,P000731,2025-01-25,712.96,0.0,712.96,712.96,0.0,Paid,Cash,No
INV0003202,A0004794,CL012,C000247,P000361,2024-12-18,447.08,31.3,478.38,478.38,0.0,Paid,Online Payment,No
INV0003203,A0004795,CL007,C001617,P002423,2024-11-12,316.5,0.0,316.5,316.5,0.0,Paid,Debit Card,No
INV0003204,A0004796,CL005,C004922,P007363,2024-01-25,144.41,0.0,144.41,144.41,0.0,Paid,Online Payment,No
INV0003205,A0004797,CL012,C003630,P005416,2024-06-10,221.02,0.0,221.02,221.02,0.0,Paid,Credit Card,No
INV0003206,A0004798,CL008,C005879,P008832,2024-12-15,332.66,23.29,355.95,355.95,0.0,Paid,Online Payment,No
INV0003207,A0004799,CL008,C006924,P010429,2025-02-07,175.64,0.0,175.64,175.64,0.0,Paid,Online Payment,No
INV0003208,A0004800,CL007,C000801,P001196,2025-02-03,139.83,0.0,139.83,139.83,0.0,Paid,CareCredit,No
INV0003209,A0004802,CL009,C002195,P003312,2025-01-17,516.0,36.12,552.12,552.12,0.0,Paid,CareCredit,No
INV0003210,A0004803,CL001,C004580,P006843,2025-01-13,688.83,48.22,737.05,737.05,0.0,Paid,Cash,No
INV0003211,A0004805,CL007,C003692,P005502,2024-03-28,130.13,0.0,130.13,130.13,0.0,Paid,Credit Card,No
INV0003212,A0004806,CL010,C008288,P012480,2024-02-24,192.91,13.5,206.41,206.41,0.0,Paid,Online Payment,No
INV0003213,A0004808,CL004,C007784,P011710,2024-07-02,515.08,0.0,515.08,515.08,0.0,Paid,Online Payment,No
INV0003214,A0004809,CL012,C005284,P007927,2024-03-04,197.02,13.79,210.81,210.81,0.0,Paid,Pet Insurance,Yes
INV0003215,A0004810,CL010,C000769,P001148,2024-06-08,54.61,0.0,54.61,54.61,0.0,Paid,Cash,No
INV0003216,A0004813,CL007,C005790,P008697,2025-09-05,617.84,43.25,661.09,661.09,0.0,Paid,Pet Insurance,No
INV0003217,A0004814,CL009,C002447,P003696,2024-10-21,523.35,36.63,559.98,559.98,0.0,Paid,CareCredit,No
INV0003218,A0004815,CL012,C005982,P008998,2024-03-14,1132.93,0.0,1132.93,1132.93,0.0,Paid,Debit Card,No
INV0003219,A0004816,CL010,C002996,P004517,2025-10-25,225.97,0.0,225.97,225.97,0.0,Paid,CareCredit,No
INV0003220,A0004817,CL012,C006681,P010044,2024-11-19,524.1,0.0,524.1,524.1,0.0,Paid,Cash,No
INV0003221,A0004818,CL001,C000831,P001242,2025-05-04,144.7,10.13,154.83,154.83,0.0,Paid,Credit Card,No
INV0003222,A0004819,CL010,C007381,P011098,2024-03-28,586.62,41.06,627.68,627.68,0.0,Paid,Online Payment,No
INV0003223,A0004821,CL009,C000928,P001384,2024-01-01,377.85,0.0,377.85,377.85,0.0,Paid,Debit Card,No
INV0003224,A0004823,CL010,C004122,P006143,2024-05-21,187.99,13.16,201.15,201.15,0.0,Paid,Credit Card,No
INV0003225,A0004824,CL002,C005723,P008587,2025-12-03,337.6,23.63,361.23,361.23,0.0,Paid,Pet Insurance,No
INV0003226,A0004825,CL002,C003219,P004834,2025-05-29,234.31,0.0,234.31,234.31,0.0,Paid,Online Payment,No
INV0003227,A0004826,CL010,C004629,P006913,2024-08-09,296.09,0.0,296.09,296.09,0.0,Paid,CareCredit,No
INV0003228,A0004827,CL005,C004041,P006025,2024-05-24,234.94,0.0,234.94,234.94,0.0,Paid,Cash,No
INV0003229,A0004829,CL011,C005783,P008687,2024-07-07,1139.52,0.0,1139.52,1139.52,0.0,Paid,Online Payment,No
INV0003230,A0004831,CL002,C001563,P002337,2024-09-28,136.82,0.0,136.82,136.82,0.0,Paid,Online Payment,No
INV0003231,A0004832,CL008,C007943,P011955,2025-10-22,138.88,9.72,148.6,148.6,0.0,Paid,Cash,No
INV0003232,A0004833,CL001,C007397,P011118,2025-03-08,161.85,0.0,161.85,161.85,0.0,Paid,Credit Card,No
INV0003233,A0004835,CL006,C002101,P003165,2024-10-23,529.75,37.08,566.83,173.95,392.88,Partially Paid,Online Payment,No
INV0003234,A0004836,CL003,C005374,P008055,2025-10-22,260.18,0.0,260.18,260.18,0.0,Paid,Pet Insurance,Yes
INV0003235,A0004837,CL006,C002472,P003742,2025-01-18,160.25,0.0,160.25,160.25,0.0,Paid,Debit Card,No
INV0003236,A0004838,CL004,C001452,P002177,2025-05-03,187.6,0.0,187.6,187.6,0.0,Paid,Credit Card,No
INV0003237,A0004840,CL011,C006296,P009465,2025-12-24,394.67,27.63,422.3,422.3,0.0,Paid,Credit Card,No
INV0003238,A0004842,CL009,C001690,P002549,2024-02-07,187.59,0.0,187.59,187.59,0.0,Paid,Online Payment,No
INV0003239,A0004844,CL008,C001060,P001584,2024-10-08,297.83,20.85,318.68,318.68,0.0,Paid,Debit Card,No
INV0003240,A0004845,CL001,C003155,P004736,2024-07-29,280.55,0.0,280.55,280.55,0.0,Paid,Cash,No
INV0003241,A0004846,CL003,C003065,P004608,2024-10-08,506.12,35.43,541.55,541.55,0.0,Paid,Cash,No
INV0003242,A0004848,CL007,C000868,P001302,2025-05-19,298.58,0.0,298.58,298.58,0.0,Paid,Pet Insurance,No
INV0003243,A0004849,CL004,C008424,P012678,2024-03-06,280.11,0.0,280.11,280.11,0.0,Paid,Cash,No
INV0003244,A0004851,CL012,C000480,P000710,2024-03-05,224.1,0.0,224.1,224.1,0.0,Paid,Online Payment,No
INV0003245,A0004852,CL008,C008464,P012740,2024-01-04,205.9,14.41,220.31,220.31,0.0,Paid,Credit Card,No
INV0003246,A0004853,CL010,C000989,P001474,2025-04-05,1307.2,91.5,1398.7,1398.7,0.0,Paid,Online Payment,No
INV0003247,A0004855,CL010,C000312,P000449,2025-12-02,648.79,45.42,694.21,694.21,0.0,Paid,CareCredit,No
INV0003248,A0004856,CL007,C008019,P012073,2024-01-11,127.75,0.0,127.75,127.75,0.0,Paid,CareCredit,No
INV0003249,A0004858,CL009,C001330,P001993,2024-04-23,484.96,0.0,484.96,484.96,0.0,Paid,Online Payment,No
INV0003250,A0004861,CL007,C008459,P012734,2024-11-16,127.2,0.0,127.2,50.61,76.59,Partially Paid,Cash,No
INV0003251,A0004862,CL011,C002913,P004372,2025-01-20,202.97,0.0,202.97,202.97,0.0,Paid,Pet Insurance,No
INV0003252,A0004863,CL012,C002334,P003517,2024-08-15,152.97,0.0,152.97,152.97,0.0,Paid,Pet Insurance,No
INV0003253,A0004864,CL009,C007876,P011855,2024-12-11,204.64,0.0,204.64,204.64,0.0,Paid,Debit Card,No
INV0003254,A0004865,CL003,C003419,P005118,2024-06-15,631.89,44.23,676.12,676.12,0.0,Paid,Credit Card,No
INV0003255,A0004867,CL007,C008458,P012731,2025-07-28,1022.94,0.0,1022.94,1022.94,0.0,Paid,Credit Card,No
INV0003256,A0004868,CL001,C002003,P003011,2024-03-18,33.7,2.36,36.06,36.06,0.0,Paid,Cash,No
INV0003257,A0004869,CL003,C004212,P006276,2025-11-29,213.47,14.94,228.41,228.41,0.0,Paid,Debit Card,No
INV0003258,A0004871,CL010,C003885,P005793,2024-07-08,312.15,0.0,312.15,312.15,0.0,Paid,Cash,No
INV0003259,A0004872,CL001,C005439,P008158,2025-10-09,329.15,23.04,352.19,352.19,0.0,Paid,Pet Insurance,Yes
INV0003260,A0004873,CL008,C003946,P005882,2025-04-16,254.46,0.0,254.46,254.46,0.0,Paid,Online Payment,No
INV0003261,A0004875,CL001,C007756,P011669,2024-10-15,425.11,0.0,425.11,425.11,0.0,Paid,Pet Insurance,No
INV0003262,A0004877,CL005,C000378,P000551,2025-06-14,640.73,0.0,640.73,640.73,0.0,Paid,Online Payment,No
INV0003263,A0004878,CL010,C002793,P004208,2024-11-16,346.34,0.0,346.34,346.34,0.0,Paid,Debit Card,No
INV0003264,A0004879,CL005,C000321,P000464,2025-01-28,185.2,0.0,185.2,185.2,0.0,Paid,Pet Insurance,Yes
INV0003265,A0004880,CL009,C003330,P004989,2024-08-10,411.0,0.0,411.0,411.0,0.0,Paid,Online Payment,No
INV0003266,A0004881,CL006,C006531,P009823,2025-01-03,361.94,25.34,387.28,387.28,0.0,Paid,Cash,No
INV0003267,A0004884,CL011,C006367,P009580,2024-10-30,1034.32,0.0,1034.32,1034.32,0.0,Paid,Credit Card,No
INV0003268,A0004885,CL004,C008045,P012116,2025-10-28,92.47,6.47,98.94,98.94,0.0,Paid,Online Payment,No
INV0003269,A0004887,CL005,C006797,P010226,2024-10-02,1144.17,0.0,1144.17,1144.17,0.0,Paid,Online Payment,No
INV0003270,A0004888,CL003,C005752,P008638,2024-03-04,357.3,0.0,357.3,357.3,0.0,Paid,Pet Insurance,No
INV0003271,A0004889,CL011,C002200,P003318,2025-09-17,97.58,0.0,97.58,97.58,0.0,Paid,Debit Card,No
INV0003272,A0004890,CL003,C001188,P001791,2024-09-18,1151.97,80.64,1232.61,1232.61,0.0,Paid,Debit Card,No
INV0003273,A0004891,CL006,C000660,P000966,2025-01-11,259.73,0.0,259.73,259.73,0.0,Paid,Cash,No
INV0003274,A0004894,CL009,C000532,P000783,2025-07-11,95.89,0.0,95.89,95.89,0.0,Paid,Cash,No
INV0003275,A0004895,CL008,C006529,P009821,2024-10-05,82.5,0.0,82.5,82.5,0.0,Paid,Debit Card,No
INV0003276,A0004896,CL008,C004021,P005999,2025-12-22,99.58,6.97,106.55,106.55,0.0,Paid,Online Payment,No
INV0003277,A0004897,CL011,C004282,P006388,2025-02-21,172.37,12.07,184.44,184.44,0.0,Paid,Cash,No
INV0003278,A0004898,CL011,C006367,P009578,2025-10-08,201.5,14.11,215.61,215.61,0.0,Paid,CareCredit,No
INV0003279,A0004899,CL011,C000388,P000564,2025-03-27,165.33,0.0,165.33,165.33,0.0,Paid,Debit Card,No
INV0003280,A0004900,CL005,C005938,P008927,2025-07-04,230.84,16.16,247.0,247.0,0.0,Paid,Debit Card,No
INV0003281,A0004901,CL007,C006632,P009963,2024-02-29,665.53,0.0,665.53,665.53,0.0,Paid,Online Payment,No
INV0003282,A0004902,CL004,C006831,P010285,2024-01-26,369.41,0.0,369.41,369.41,0.0,Paid,Cash,No
INV0003283,A0004903,CL003,C001354,P002028,2025-04-03,705.35,0.0,705.35,705.35,0.0,Paid,Debit Card,No
INV0003284,A0004904,CL011,C000165,P000239,2025-11-24,315.68,0.0,315.68,315.68,0.0,Paid,CareCredit,No
INV0003285,A0004905,CL003,C004674,P006983,2024-08-27,291.85,20.43,312.28,312.28,0.0,Paid,CareCredit,No
INV0003286,A0004907,CL012,C005255,P007885,2025-02-21,553.17,38.72,591.89,591.89,0.0,Paid,Pet Insurance,Yes
INV0003287,A0004908,CL001,C004868,P007278,2024-03-25,253.02,17.71,270.73,270.73,0.0,Paid,Cash,No
INV0003288,A0004909,CL012,C002052,P003087,2024-04-18,424.52,29.72,454.24,454.24,0.0,Paid,CareCredit,No
INV0003289,A0004910,CL011,C006793,P010220,2024-10-12,121.58,0.0,121.58,121.58,0.0,Paid,Cash,No
INV0003290,A0004911,CL007,C004386,P006553,2025-09-10,270.61,18.94,289.55,289.55,0.0,Paid,Credit Card,No
INV0003291,A0004912,CL012,C001120,P001681,2024-03-04,50.92,0.0,50.92,50.92,0.0,Paid,CareCredit,No
INV0003292,A0004913,CL007,C007005,P010560,2025-02-22,174.71,0.0,174.71,174.71,0.0,Paid,Cash,No
INV0003293,A0004914,CL006,C002039,P003068,2024-06-21,102.88,7.2,110.08,110.08,0.0,Paid,Online Payment,No
INV0003294,A0004915,CL011,C002640,P003986,2024-06-30,132.95,0.0,132.95,132.95,0.0,Paid,Cash,No
INV0003295,A0004916,CL009,C000211,P000305,2024-10-11,476.15,0.0,476.15,476.15,0.0,Paid,Pet Insurance,Yes
INV0003296,A0004917,CL011,C004518,P006755,2024-10-16,122.58,8.58,131.16,131.16,0.0,Paid,Cash,No
INV0003297,A0004918,CL001,C007852,P011818,2025-08-14,180.54,12.64,193.18,193.18,0.0,Paid,Debit Card,No
INV0003298,A0004919,CL012,C008022,P012078,2025-12-23,314.89,0.0,314.89,314.89,0.0,Paid,Debit Card,No
INV0003299,A0004920,CL005,C002548,P003853,2025-12-09,161.54,0.0,161.54,161.54,0.0,Paid,Debit Card,No
INV0003300,A0004922,CL011,C000917,P001369,2024-04-07,916.64,0.0,916.64,916.64,0.0,Paid,Credit Card,No
INV0003301,A0004923,CL004,C007268,P010941,2025-09-20,239.43,16.76,256.19,256.19,0.0,Paid,Online Payment,No
INV0003302,A0004924,CL006,C004036,P006019,2025-10-09,154.49,0.0,154.49,154.49,0.0,Paid,Pet Insurance,No
INV0003303,A0004925,CL008,C005055,P007584,2024-04-26,226.4,0.0,226.4,226.4,0.0,Paid,CareCredit,No
INV0003304,A0004928,CL011,C006003,P009028,2024-01-13,241.9,0.0,241.9,241.9,0.0,Paid,Debit Card,No
INV0003305,A0004929,CL001,C005834,P008769,2025-08-15,203.63,0.0,203.63,203.63,0.0,Paid,Cash,No
INV0003306,A0004932,CL010,C000924,P001379,2025-09-08,451.06,0.0,451.06,451.06,0.0,Paid,Online Payment,No
INV0003307,A0004933,CL002,C003479,P005214,2024-06-21,282.79,19.8,302.59,302.59,0.0,Paid,Pet Insurance,No
INV0003308,A0004936,CL005,C004145,P006177,2024-06-27,190.5,0.0,190.5,190.5,0.0,Paid,Cash,No
INV0003309,A0004938,CL010,C001052,P001569,2024-03-17,153.64,10.75,164.39,164.39,0.0,Paid,Pet Insurance,No
INV0003310,A0004939,CL008,C006334,P009528,2024-10-28,149.96,0.0,149.96,149.96,0.0,Paid,Online Payment,No
INV0003311,A0004942,CL008,C007710,P011606,2025-03-14,433.75,30.36,464.11,464.11,0.0,Paid,Pet Insurance,No
INV0003312,A0004947,CL007,C003124,P004693,2024-07-23,340.45,0.0,340.45,340.45,0.0,Paid,Credit Card,No
INV0003313,A0004948,CL009,C006962,P010488,2024-05-30,254.36,0.0,254.36,254.36,0.0,Paid,Cash,No
INV0003314,A0004951,CL006,C001407,P002108,2024-05-09,195.87,13.71,209.58,0,209.58,Written Off,,No
INV0003315,A0004952,CL008,C005350,P008018,2025-02-13,145.22,10.17,155.39,155.39,0.0,Paid,Debit Card,No
INV0003316,A0004953,CL007,C001992,P002995,2025-05-13,312.39,0.0,312.39,312.39,0.0,Paid,CareCredit,No
INV0003317,A0004955,CL009,C001705,P002573,2024-08-05,787.4,55.12,842.52,842.52,0.0,Paid,Credit Card,No
INV0003318,A0004956,CL012,C001659,P002496,2025-11-28,133.44,9.34,142.78,142.78,0.0,Paid,CareCredit,No
INV0003319,A0004957,CL008,C004900,P007327,2024-12-19,1273.45,89.14,1362.59,1362.59,0.0,Paid,Debit Card,No
INV0003320,A0004958,CL011,C004816,P007201,2024-01-03,890.07,62.3,952.37,952.37,0.0,Paid,Debit Card,No
INV0003321,A0004959,CL009,C001808,P002723,2024-05-02,441.81,30.93,472.74,472.74,0.0,Paid,Debit Card,No
INV0003322,A0004962,CL011,C007721,P011621,2025-10-20,94.83,6.64,101.47,101.47,0.0,Paid,CareCredit,No
INV0003323,A0004963,CL008,C002036,P003062,2025-05-24,763.67,0.0,763.67,763.67,0.0,Paid,Cash,No
INV0003324,A0004964,CL011,C000404,P000592,2024-09-21,990.99,69.37,1060.36,1060.36,0.0,Paid,Cash,No
INV0003325,A0004965,CL009,C000074,P000108,2024-01-09,387.48,27.12,414.6,414.6,0.0,Paid,CareCredit,No
