InvoiceLineID,InvoiceID,AppointmentID,ServiceID,Quantity,UnitPrice,DiscountAmount,LineTotal,RevenueCategory
IL00014392,INV0005235,A0007758,SV025,1,26.51,1.33,25.18,Grooming
IL00014393,INV0005235,A0007758,SV004,1,123.43,12.34,111.09,Preventive
IL00014394,INV0005236,A0007762,SV034,1,67.16,0.0,67.16,Rehabilitation
IL00014395,INV0005236,A0007762,SV002,1,99.06,0.0,99.06,Medical
IL00014396,INV0005236,A0007762,SV029,1,40.91,4.09,36.82,Treatment
IL00014397,INV0005237,A0007763,SV029,1,41.48,0.0,41.48,Treatment
IL00014398,INV0005237,A0007763,SV027,1,60.59,3.03,57.56,Diagnostics
IL00014399,INV0005238,A0007764,SV006,1,34.62,0.0,34.62,Preventive
IL00014400,INV0005238,A0007764,SV004,1,113.66,5.68,107.98,Preventive
IL00014401,INV0005238,A0007764,SV005,1,102.46,0.0,102.46,Preventive
IL00014402,INV0005238,A0007764,SV001,1,71.8,0.0,71.8,Preventive
IL00014403,INV0005239,A0007765,SV034,1,71.93,0.0,71.93,Rehabilitation
IL00014404,INV0005240,A0007767,SV029,1,42.15,0.0,42.15,Treatment
IL00014405,INV0005240,A0007767,SV034,1,62.61,0.0,62.61,Rehabilitation
IL00014406,INV0005241,A0007768,SV004,1,117.72,0.0,117.72,Preventive
IL00014407,INV0005241,A0007768,SV005,1,100.04,0.0,100.04,Preventive
IL00014408,INV0005241,A0007768,SV001,1,73.95,0.0,73.95,Preventive
IL00014409,INV0005242,A0007769,SV001,1,81.16,8.12,73.04,Preventive
IL00014410,INV0005242,A0007769,SV005,1,101.37,0.0,101.37,Preventive
IL00014411,INV0005243,A0007770,SV026,1,62.87,6.29,56.58,Diagnostics
IL00014412,INV0005243,A0007770,SV011,1,230.82,0.0,230.82,Imaging
IL00014413,INV0005244,A0007771,SV007,1,53.1,0.0,53.1,Diagnostics
IL00014414,INV0005244,A0007771,SV004,1,108.97,0.0,108.97,Preventive
IL00014415,INV0005245,A0007772,SV006,1,35.65,3.56,32.09,Preventive
IL00014416,INV0005245,A0007772,SV025,1,23.56,0.0,23.56,Grooming
IL00014417,INV0005245,A0007772,SV024,1,50.79,0.0,50.79,Preventive
IL00014418,INV0005246,A0007773,SV016,1,502.58,0.0,502.58,Surgery
IL00014419,INV0005246,A0007773,SV019,1,227.79,22.78,205.01,Surgery
IL00014420,INV0005246,A0007773,SV023,1,397.33,0.0,397.33,Hospitalization
IL00014421,INV0005247,A0007774,SV013,1,526.71,0.0,526.71,Dental
IL00014422,INV0005247,A0007774,SV009,1,192.96,0.0,192.96,Diagnostics
IL00014423,INV0005247,A0007774,SV022,1,139.69,13.97,125.72,Treatment
IL00014424,INV0005247,A0007774,SV014,1,183.77,0.0,183.77,Dental
IL00014425,INV0005247,A0007774,SV015,1,326.53,32.65,293.88,Dental
IL00014426,INV0005248,A0007777,SV026,1,53.45,5.35,48.1,Diagnostics
IL00014427,INV0005248,A0007777,SV010,1,65.7,0.0,65.7,Diagnostics
IL00014428,INV0005248,A0007777,SV009,1,180.03,18.0,162.03,Diagnostics
IL00014429,INV0005249,A0007778,SV021,1,476.68,0.0,476.68,Emergency
IL00014430,INV0005249,A0007778,SV023,1,421.3,0.0,421.3,Hospitalization
IL00014431,INV0005250,A0007783,SV002,1,95.5,0.0,95.5,Medical
IL00014432,INV0005250,A0007783,SV022,1,148.07,7.4,140.67,Treatment
IL00014433,INV0005250,A0007783,SV026,1,63.12,6.31,56.81,Diagnostics
IL00014434,INV0005251,A0007785,SV010,1,67.56,0.0,67.56,Diagnostics
IL00014435,INV0005251,A0007785,SV027,1,64.71,0.0,64.71,Diagnostics
IL00014436,INV0005251,A0007785,SV026,1,56.67,5.67,51.0,Diagnostics
IL00014437,INV0005252,A0007788,SV004,1,115.14,0.0,115.14,Preventive
IL00014438,INV0005253,A0007790,SV022,1,162.02,0.0,162.02,Treatment
IL00014439,INV0005253,A0007790,SV009,1,204.26,20.43,183.83,Diagnostics
IL00014440,INV0005253,A0007790,SV003,1,155.26,0.0,155.26,Emergency
IL00014441,INV0005254,A0007792,SV007,1,45.05,0.0,45.05,Diagnostics
IL00014442,INV0005254,A0007792,SV008,1,42.78,2.14,40.64,Diagnostics
IL00014443,INV0005255,A0007793,SV022,1,135.29,0.0,135.29,Treatment
IL00014444,INV0005255,A0007793,SV026,1,64.29,6.43,57.86,Diagnostics
IL00014445,INV0005255,A0007793,SV009,1,184.46,18.45,166.01,Diagnostics
IL00014446,INV0005256,A0007796,SV021,1,458.85,45.89,412.96,Emergency
IL00014447,INV0005256,A0007796,SV022,1,143.21,7.16,136.05,Treatment
IL00014448,INV0005256,A0007796,SV003,1,159.9,0.0,159.9,Emergency
IL00014449,INV0005257,A0007798,SV011,1,231.33,0.0,231.33,Imaging
IL00014450,INV0005257,A0007798,SV009,1,194.97,0.0,194.97,Diagnostics
IL00014451,INV0005258,A0007799,SV018,1,272.64,0.0,272.64,Surgery
IL00014452,INV0005258,A0007799,SV022,1,156.28,0.0,156.28,Treatment
IL00014453,INV0005259,A0007800,SV029,1,40.03,0.0,40.03,Treatment
IL00014454,INV0005259,A0007800,SV011,1,228.8,0.0,228.8,Imaging
IL00014455,INV0005259,A0007800,SV022,1,148.92,0.0,148.92,Treatment
IL00014456,INV0005260,A0007801,SV006,1,36.44,0.0,36.44,Preventive
IL00014457,INV0005260,A0007801,SV005,1,114.94,0.0,114.94,Preventive
IL00014458,INV0005260,A0007801,SV025,1,25.81,0.0,25.81,Grooming
IL00014459,INV0005260,A0007801,SV008,1,42.48,2.12,40.36,Diagnostics
IL00014460,INV0005260,A0007801,SV001,1,83.71,0.0,83.71,Preventive
IL00014461,INV0005261,A0007802,SV002,1,93.26,4.66,88.6,Medical
IL00014462,INV0005261,A0007802,SV034,1,64.19,6.42,57.77,Rehabilitation
IL00014463,INV0005262,A0007805,SV002,1,91.26,9.13,82.13,Medical
IL00014464,INV0005262,A0007805,SV009,1,182.14,0.0,182.14,Diagnostics
IL00014465,INV0005263,A0007806,SV002,1,89.83,0.0,89.83,Medical
IL00014466,INV0005263,A0007806,SV027,1,67.43,6.74,60.69,Diagnostics
IL00014467,INV0005263,A0007806,SV010,1,61.19,0.0,61.19,Diagnostics
IL00014468,INV0005263,A0007806,SV009,1,174.38,0.0,174.38,Diagnostics
IL00014469,INV0005264,A0007807,SV009,1,192.53,19.25,173.28,Diagnostics
IL00014470,INV0005264,A0007807,SV026,1,56.32,2.82,53.5,Diagnostics
IL00014471,INV0005265,A0007808,SV013,1,506.36,25.32,481.04,Dental
IL00014472,INV0005265,A0007808,SV022,1,135.87,6.79,129.08,Treatment
IL00014473,INV0005266,A0007810,SV026,1,55.79,0.0,55.79,Diagnostics
IL00014474,INV0005266,A0007810,SV022,1,140.75,7.04,133.71,Treatment
IL00014475,INV0005266,A0007810,SV029,1,35.2,0.0,35.2,Treatment
IL00014476,INV0005267,A0007812,SV022,1,136.35,0.0,136.35,Treatment
IL00014477,INV0005267,A0007812,SV009,1,203.58,0.0,203.58,Diagnostics
IL00014478,INV0005268,A0007814,SV025,1,25.75,0.0,25.75,Grooming
IL00014479,INV0005269,A0007815,SV004,1,117.24,0.0,117.24,Preventive
IL00014480,INV0005269,A0007815,SV005,1,101.05,0.0,101.05,Preventive
IL00014481,INV0005270,A0007817,SV022,1,161.31,8.07,153.24,Treatment
IL00014482,INV0005270,A0007817,SV009,1,177.27,8.86,168.41,Diagnostics
IL00014483,INV0005270,A0007817,SV013,1,499.08,0.0,499.08,Dental
IL00014484,INV0005270,A0007817,SV015,1,323.81,0.0,323.81,Dental
IL00014485,INV0005271,A0007818,SV034,1,66.04,0.0,66.04,Rehabilitation
IL00014486,INV0005271,A0007818,SV029,1,35.85,0.0,35.85,Treatment
IL00014487,INV0005271,A0007818,SV002,1,87.69,4.38,83.31,Medical
IL00014488,INV0005272,A0007819,SV010,1,66.61,0.0,66.61,Diagnostics
IL00014489,INV0005272,A0007819,SV002,1,98.57,0.0,98.57,Medical
IL00014490,INV0005273,A0007820,SV009,1,189.51,18.95,170.56,Diagnostics
IL00014491,INV0005274,A0007821,SV009,1,202.14,0.0,202.14,Diagnostics
IL00014492,INV0005274,A0007821,SV026,1,58.23,0.0,58.23,Diagnostics
IL00014493,INV0005275,A0007822,SV004,1,127.05,0.0,127.05,Preventive
IL00014494,INV0005275,A0007822,SV006,1,32.57,0.0,32.57,Preventive
IL00014495,INV0005276,A0007823,SV027,1,62.33,3.12,59.21,Diagnostics
IL00014496,INV0005276,A0007823,SV022,1,138.68,0.0,138.68,Treatment
IL00014497,INV0005277,A0007824,SV027,1,58.72,2.94,55.78,Diagnostics
IL00014498,INV0005277,A0007824,SV002,1,93.11,0.0,93.11,Medical
IL00014499,INV0005277,A0007824,SV011,1,203.36,10.17,193.19,Imaging
IL00014500,INV0005277,A0007824,SV010,1,60.76,0.0,60.76,Diagnostics
IL00014501,INV0005278,A0007827,SV007,1,44.88,0.0,44.88,Diagnostics
IL00014502,INV0005278,A0007827,SV005,1,100.27,0.0,100.27,Preventive
IL00014503,INV0005278,A0007827,SV001,1,76.26,0.0,76.26,Preventive
IL00014504,INV0005279,A0007829,SV010,1,62.88,6.29,56.59,Diagnostics
IL00014505,INV0005279,A0007829,SV027,1,63.95,0.0,63.95,Diagnostics
IL00014506,INV0005279,A0007829,SV026,1,53.44,5.34,48.1,Diagnostics
IL00014507,INV0005280,A0007831,SV009,1,177.48,0.0,177.48,Diagnostics
IL00014508,INV0005280,A0007831,SV003,1,172.24,0.0,172.24,Emergency
IL00014509,INV0005281,A0007833,SV002,1,102.51,0.0,102.51,Medical
IL00014510,INV0005282,A0007834,SV021,1,420.74,0.0,420.74,Emergency
IL00014511,INV0005282,A0007834,SV022,1,147.71,0.0,147.71,Treatment
IL00014512,INV0005283,A0007835,SV026,1,56.96,0.0,56.96,Diagnostics
IL00014513,INV0005283,A0007835,SV029,1,42.53,0.0,42.53,Treatment
IL00014514,INV0005284,A0007836,SV009,1,188.01,0.0,188.01,Diagnostics
IL00014515,INV0005284,A0007836,SV002,1,102.39,0.0,102.39,Medical
IL00014516,INV0005284,A0007836,SV022,1,158.33,7.92,150.41,Treatment
IL00014517,INV0005285,A0007837,SV009,1,190.8,0.0,190.8,Diagnostics
IL00014518,INV0005285,A0007837,SV011,1,217.29,10.86,206.43,Imaging
IL00014519,INV0005286,A0007838,SV025,1,22.14,0.0,22.14,Grooming
IL00014520,INV0005286,A0007838,SV001,1,73.42,3.67,69.75,Preventive
IL00014521,INV0005287,A0007839,SV009,1,176.63,17.66,158.97,Diagnostics
IL00014522,INV0005287,A0007839,SV023,1,410.45,0.0,410.45,Hospitalization
IL00014523,INV0005287,A0007839,SV011,1,215.47,10.77,204.7,Imaging
IL00014524,INV0005288,A0007840,SV017,1,435.21,0.0,435.21,Surgery
IL00014525,INV0005288,A0007840,SV022,1,153.79,15.38,138.41,Treatment
IL00014526,INV0005288,A0007840,SV023,1,397.89,39.79,358.1,Hospitalization
IL00014527,INV0005288,A0007840,SV009,1,188.81,0.0,188.81,Diagnostics
IL00014528,INV0005289,A0007841,SV029,1,39.29,0.0,39.29,Treatment
IL00014529,INV0005289,A0007841,SV009,1,205.35,0.0,205.35,Diagnostics
IL00014530,INV0005289,A0007841,SV010,1,62.37,0.0,62.37,Diagnostics
IL00014531,INV0005290,A0007842,SV034,1,62.03,0.0,62.03,Rehabilitation
IL00014532,INV0005290,A0007842,SV002,1,94.84,0.0,94.84,Medical
IL00014533,INV0005291,A0007843,SV038,1,260.77,0.0,260.77,Specialty
IL00014534,INV0005292,A0007845,SV005,1,112.69,0.0,112.69,Preventive
IL00014535,INV0005292,A0007845,SV001,1,83.6,0.0,83.6,Preventive
IL00014536,INV0005292,A0007845,SV006,1,33.12,0.0,33.12,Preventive
IL00014537,INV0005293,A0007847,SV004,1,126.59,12.66,113.93,Preventive
IL00014538,INV0005293,A0007847,SV001,1,83.5,0.0,83.5,Preventive
IL00014539,INV0005294,A0007848,SV034,1,62.5,0.0,62.5,Rehabilitation
IL00014540,INV0005294,A0007848,SV002,1,89.59,0.0,89.59,Medical
IL00014541,INV0005294,A0007848,SV029,1,39.77,1.99,37.78,Treatment
IL00014542,INV0005295,A0007849,SV025,1,25.11,1.26,23.85,Grooming
IL00014543,INV0005295,A0007849,SV024,1,57.9,5.79,52.11,Preventive
IL00014544,INV0005295,A0007849,SV008,1,46.69,0.0,46.69,Diagnostics
IL00014545,INV0005296,A0007850,SV029,1,35.91,0.0,35.91,Treatment
IL00014546,INV0005296,A0007850,SV022,1,147.35,0.0,147.35,Treatment
IL00014547,INV0005296,A0007850,SV021,1,484.95,0.0,484.95,Emergency
IL00014548,INV0005297,A0007851,SV005,1,117.28,5.86,111.42,Preventive
IL00014549,INV0005297,A0007851,SV006,1,33.98,0.0,33.98,Preventive
IL00014550,INV0005297,A0007851,SV008,1,42.21,0.0,42.21,Diagnostics
IL00014551,INV0005298,A0007852,SV029,1,37.46,0.0,37.46,Treatment
IL00014552,INV0005298,A0007852,SV002,1,88.59,0.0,88.59,Medical
IL00014553,INV0005298,A0007852,SV034,1,72.19,0.0,72.19,Rehabilitation
IL00014554,INV0005299,A0007853,SV015,1,302.89,0.0,302.89,Dental
IL00014555,INV0005299,A0007853,SV022,1,149.12,0.0,149.12,Treatment
IL00014556,INV0005299,A0007853,SV009,1,177.74,17.77,159.97,Diagnostics
IL00014557,INV0005299,A0007853,SV013,1,524.12,26.21,497.91,Dental
IL00014558,INV0005300,A0007854,SV029,1,39.98,0.0,39.98,Treatment
IL00014559,INV0005300,A0007854,SV002,1,92.02,0.0,92.02,Medical
IL00014560,INV0005301,A0007855,SV020,1,707.94,0.0,707.94,Surgery
IL00014561,INV0005301,A0007855,SV018,1,300.66,0.0,300.66,Surgery
IL00014562,INV0005302,A0007856,SV022,1,154.07,0.0,154.07,Treatment
IL00014563,INV0005302,A0007856,SV014,1,158.1,7.91,150.19,Dental
IL00014564,INV0005302,A0007856,SV009,1,178.86,0.0,178.86,Diagnostics
IL00014565,INV0005302,A0007856,SV013,1,519.38,0.0,519.38,Dental
IL00014566,INV0005303,A0007861,SV011,1,234.75,0.0,234.75,Imaging
IL00014567,INV0005303,A0007861,SV002,1,98.14,0.0,98.14,Medical
IL00014568,INV0005304,A0007863,SV008,1,42.92,2.15,40.77,Diagnostics
IL00014569,INV0005304,A0007863,SV025,1,23.73,0.0,23.73,Grooming
IL00014570,INV0005305,A0007864,SV037,1,247.18,24.72,222.46,Specialty
IL00014571,INV0005305,A0007864,SV038,1,260.59,0.0,260.59,Specialty
IL00014572,INV0005305,A0007864,SV011,1,218.87,0.0,218.87,Imaging
IL00014573,INV0005306,A0007865,SV009,1,171.06,0.0,171.06,Diagnostics
IL00014574,INV0005306,A0007865,SV002,1,88.23,0.0,88.23,Medical
IL00014575,INV0005306,A0007865,SV026,1,55.64,0.0,55.64,Diagnostics
IL00014576,INV0005307,A0007866,SV006,1,33.83,0.0,33.83,Preventive
IL00014577,INV0005307,A0007866,SV004,1,115.35,0.0,115.35,Preventive
IL00014578,INV0005307,A0007866,SV005,1,98.53,0.0,98.53,Preventive
IL00014579,INV0005308,A0007868,SV022,1,141.43,0.0,141.43,Treatment
IL00014580,INV0005308,A0007868,SV023,1,417.73,41.77,375.96,Hospitalization
IL00014581,INV0005308,A0007868,SV021,1,459.75,0.0,459.75,Emergency
IL00014582,INV0005308,A0007868,SV029,1,35.77,0.0,35.77,Treatment
IL00014583,INV0005309,A0007869,SV009,1,184.27,9.21,175.06,Diagnostics
IL00014584,INV0005309,A0007869,SV015,1,314.36,15.72,298.64,Dental
IL00014585,INV0005310,A0007870,SV007,1,51.88,5.19,46.69,Diagnostics
IL00014586,INV0005310,A0007870,SV025,1,24.91,0.0,24.91,Grooming
IL00014587,INV0005311,A0007871,SV029,1,40.53,0.0,40.53,Treatment
IL00014588,INV0005312,A0007872,SV009,1,183.27,0.0,183.27,Diagnostics
IL00014589,INV0005312,A0007872,SV013,1,530.31,0.0,530.31,Dental
IL00014590,INV0005313,A0007873,SV029,1,37.29,0.0,37.29,Treatment
IL00014591,INV0005313,A0007873,SV026,1,64.79,0.0,64.79,Diagnostics
IL00014592,INV0005314,A0007874,SV009,1,190.82,0.0,190.82,Diagnostics
IL00014593,INV0005314,A0007874,SV010,1,62.31,0.0,62.31,Diagnostics
IL00014594,INV0005314,A0007874,SV027,1,67.75,0.0,67.75,Diagnostics
IL00014595,INV0005314,A0007874,SV022,1,147.05,0.0,147.05,Treatment
IL00014596,INV0005315,A0007877,SV029,1,41.39,0.0,41.39,Treatment
IL00014597,INV0005315,A0007877,SV010,1,71.0,0.0,71.0,Diagnostics
IL00014598,INV0005315,A0007877,SV022,1,142.86,0.0,142.86,Treatment
IL00014599,INV0005316,A0007878,SV023,1,415.87,41.59,374.28,Hospitalization
IL00014600,INV0005316,A0007878,SV021,1,479.36,47.94,431.42,Emergency
IL00014601,INV0005317,A0007882,SV015,1,359.85,17.99,341.86,Dental
IL00014602,INV0005317,A0007882,SV022,1,161.82,0.0,161.82,Treatment
IL00014603,INV0005317,A0007882,SV009,1,201.77,0.0,201.77,Diagnostics
IL00014604,INV0005318,A0007883,SV024,1,56.22,2.81,53.41,Preventive
IL00014605,INV0005318,A0007883,SV006,1,32.28,0.0,32.28,Preventive
IL00014606,INV0005318,A0007883,SV008,1,45.96,0.0,45.96,Diagnostics
IL00014607,INV0005319,A0007884,SV009,1,182.22,0.0,182.22,Diagnostics
IL00014608,INV0005319,A0007884,SV015,1,325.58,32.56,293.02,Dental
IL00014609,INV0005320,A0007885,SV024,1,50.73,0.0,50.73,Preventive
IL00014610,INV0005320,A0007885,SV005,1,98.26,0.0,98.26,Preventive
IL00014611,INV0005320,A0007885,SV007,1,45.98,4.6,41.38,Diagnostics
IL00014612,INV0005321,A0007886,SV001,1,79.78,3.99,75.79,Preventive
IL00014613,INV0005321,A0007886,SV004,1,118.3,0.0,118.3,Preventive
IL00014614,INV0005321,A0007886,SV007,1,48.49,0.0,48.49,Diagnostics
IL00014615,INV0005321,A0007886,SV008,1,46.41,0.0,46.41,Diagnostics
IL00014616,INV0005322,A0007888,SV038,1,251.98,0.0,251.98,Specialty
IL00014617,INV0005322,A0007888,SV009,1,201.88,10.09,191.79,Diagnostics
IL00014618,INV0005323,A0007889,SV011,1,208.96,10.45,198.51,Imaging
IL00014619,INV0005323,A0007889,SV029,1,41.51,0.0,41.51,Treatment
IL00014620,INV0005323,A0007889,SV002,1,101.58,5.08,96.5,Medical
IL00014621,INV0005324,A0007890,SV029,1,39.17,1.96,37.21,Treatment
IL00014622,INV0005324,A0007890,SV003,1,184.43,0.0,184.43,Emergency
IL00014623,INV0005325,A0007892,SV023,1,402.75,0.0,402.75,Hospitalization
IL00014624,INV0005325,A0007892,SV016,1,501.92,0.0,501.92,Surgery
IL00014625,INV0005326,A0007893,SV006,1,37.71,3.77,33.94,Preventive
IL00014626,INV0005326,A0007893,SV007,1,45.35,2.27,43.08,Diagnostics
IL00014627,INV0005326,A0007893,SV025,1,25.97,0.0,25.97,Grooming
IL00014628,INV0005327,A0007894,SV001,1,71.27,0.0,71.27,Preventive
IL00014629,INV0005327,A0007894,SV006,1,32.52,0.0,32.52,Preventive
IL00014630,INV0005327,A0007894,SV007,1,53.03,0.0,53.03,Diagnostics
IL00014631,INV0005327,A0007894,SV004,1,110.43,5.52,104.91,Preventive
IL00014632,INV0005327,A0007894,SV024,1,53.41,0.0,53.41,Preventive
IL00014633,INV0005328,A0007896,SV026,1,57.53,2.88,54.65,Diagnostics
IL00014634,INV0005328,A0007896,SV027,1,67.94,0.0,67.94,Diagnostics
IL00014635,INV0005328,A0007896,SV010,1,62.5,0.0,62.5,Diagnostics
IL00014636,INV0005328,A0007896,SV009,1,184.33,18.43,165.9,Diagnostics
IL00014637,INV0005329,A0007897,SV027,1,64.89,0.0,64.89,Diagnostics
IL00014638,INV0005329,A0007897,SV010,1,65.4,0.0,65.4,Diagnostics
IL00014639,INV0005329,A0007897,SV002,1,93.31,0.0,93.31,Medical
IL00014640,INV0005329,A0007897,SV009,1,206.36,20.64,185.72,Diagnostics
IL00014641,INV0005329,A0007897,SV026,1,54.26,0.0,54.26,Diagnostics
IL00014642,INV0005330,A0007899,SV005,1,100.96,0.0,100.96,Preventive
IL00014643,INV0005330,A0007899,SV006,1,33.14,0.0,33.14,Preventive
IL00014644,INV0005330,A0007899,SV001,1,77.14,0.0,77.14,Preventive
IL00014645,INV0005330,A0007899,SV004,1,112.33,0.0,112.33,Preventive
IL00014646,INV0005331,A0007900,SV025,1,25.55,1.28,24.27,Grooming
IL00014647,INV0005331,A0007900,SV024,1,57.54,0.0,57.54,Preventive
IL00014648,INV0005331,A0007900,SV008,1,46.62,0.0,46.62,Diagnostics
IL00014649,INV0005331,A0007900,SV007,1,45.21,0.0,45.21,Diagnostics
IL00014650,INV0005332,A0007902,SV004,1,125.68,0.0,125.68,Preventive
IL00014651,INV0005332,A0007902,SV007,1,46.09,0.0,46.09,Diagnostics
IL00014652,INV0005332,A0007902,SV008,1,39.86,0.0,39.86,Diagnostics
IL00014653,INV0005332,A0007902,SV001,1,83.97,4.2,79.77,Preventive
IL00014654,INV0005333,A0007904,SV002,1,96.03,9.6,86.43,Medical
IL00014655,INV0005333,A0007904,SV029,1,36.56,3.66,32.9,Treatment
IL00014656,INV0005333,A0007904,SV034,1,69.35,0.0,69.35,Rehabilitation
IL00014657,INV0005334,A0007905,SV002,1,104.53,0.0,104.53,Medical
IL00014658,INV0005334,A0007905,SV027,1,68.15,3.41,64.74,Diagnostics
IL00014659,INV0005335,A0007906,SV029,1,38.73,1.94,36.79,Treatment
IL00014660,INV0005335,A0007906,SV034,1,67.14,0.0,67.14,Rehabilitation
IL00014661,INV0005336,A0007907,SV039,1,256.01,0.0,256.01,Specialty
IL00014662,INV0005336,A0007907,SV038,1,242.43,0.0,242.43,Specialty
IL00014663,INV0005336,A0007907,SV011,1,204.45,0.0,204.45,Imaging
IL00014664,INV0005336,A0007907,SV037,1,240.18,24.02,216.16,Specialty
IL00014665,INV0005337,A0007909,SV007,1,52.08,0.0,52.08,Diagnostics
IL00014666,INV0005337,A0007909,SV024,1,60.42,0.0,60.42,Preventive
IL00014667,INV0005338,A0007913,SV022,1,146.27,14.63,131.64,Treatment
IL00014668,INV0005338,A0007913,SV009,1,186.2,0.0,186.2,Diagnostics
IL00014669,INV0005338,A0007913,SV017,1,396.1,0.0,396.1,Surgery
IL00014670,INV0005338,A0007913,SV020,1,715.24,0.0,715.24,Surgery
IL00014671,INV0005338,A0007913,SV019,1,215.3,0.0,215.3,Surgery
IL00014672,INV0005339,A0007919,SV004,1,110.11,0.0,110.11,Preventive
IL00014673,INV0005339,A0007919,SV006,1,37.78,0.0,37.78,Preventive
IL00014674,INV0005340,A0007921,SV023,1,405.06,0.0,405.06,Hospitalization
IL00014675,INV0005340,A0007921,SV003,1,177.22,0.0,177.22,Emergency
IL00014676,INV0005340,A0007921,SV009,1,196.1,19.61,176.49,Diagnostics
IL00014677,INV0005341,A0007922,SV009,1,197.61,0.0,197.61,Diagnostics
IL00014678,INV0005341,A0007922,SV026,1,56.51,0.0,56.51,Diagnostics
IL00014679,INV0005342,A0007924,SV013,1,496.62,49.66,446.96,Dental
IL00014680,INV0005342,A0007924,SV009,1,200.47,0.0,200.47,Diagnostics
IL00014681,INV0005342,A0007924,SV015,1,329.04,16.45,312.59,Dental
IL00014682,INV0005342,A0007924,SV022,1,142.45,0.0,142.45,Treatment
IL00014683,INV0005342,A0007924,SV014,1,172.65,8.63,164.02,Dental
IL00014684,INV0005343,A0007925,SV027,1,68.41,0.0,68.41,Diagnostics
IL00014685,INV0005344,A0007926,SV022,1,145.61,0.0,145.61,Treatment
IL00014686,INV0005344,A0007926,SV011,1,237.07,0.0,237.07,Imaging
IL00014687,INV0005344,A0007926,SV009,1,180.37,0.0,180.37,Diagnostics
IL00014688,INV0005344,A0007926,SV029,1,41.79,0.0,41.79,Treatment
IL00014689,INV0005345,A0007927,SV029,1,36.18,0.0,36.18,Treatment
IL00014690,INV0005345,A0007927,SV003,1,168.3,8.42,159.88,Emergency
IL00014691,INV0005345,A0007927,SV022,1,139.34,0.0,139.34,Treatment
IL00014692,INV0005346,A0007928,SV001,1,74.37,0.0,74.37,Preventive
IL00014693,INV0005346,A0007928,SV005,1,99.53,4.98,94.55,Preventive
IL00014694,INV0005347,A0007930,SV029,1,36.75,0.0,36.75,Treatment
IL00014695,INV0005347,A0007930,SV022,1,149.8,0.0,149.8,Treatment
IL00014696,INV0005347,A0007930,SV026,1,63.92,0.0,63.92,Diagnostics
IL00014697,INV0005347,A0007930,SV011,1,222.66,22.27,200.39,Imaging
IL00014698,INV0005348,A0007931,SV010,1,72.46,0.0,72.46,Diagnostics
IL00014699,INV0005348,A0007931,SV002,1,100.59,0.0,100.59,Medical
IL00014700,INV0005349,A0007933,SV009,1,190.82,19.08,171.74,Diagnostics
IL00014701,INV0005350,A0007934,SV003,1,183.24,9.16,174.08,Emergency
IL00014702,INV0005350,A0007934,SV021,1,480.92,24.05,456.87,Emergency
IL00014703,INV0005350,A0007934,SV022,1,154.1,0.0,154.1,Treatment
IL00014704,INV0005351,A0007935,SV039,1,263.97,0.0,263.97,Specialty
IL00014705,INV0005351,A0007935,SV009,1,187.47,0.0,187.47,Diagnostics
IL00014706,INV0005351,A0007935,SV038,1,232.2,0.0,232.2,Specialty
IL00014707,INV0005351,A0007935,SV012,1,409.75,0.0,409.75,Imaging
IL00014708,INV0005351,A0007935,SV037,1,247.77,0.0,247.77,Specialty
IL00014709,INV0005352,A0007936,SV004,1,124.57,12.46,112.11,Preventive
IL00014710,INV0005352,A0007936,SV006,1,33.38,0.0,33.38,Preventive
IL00014711,INV0005352,A0007936,SV005,1,110.76,0.0,110.76,Preventive
