PetID,ClientID,PetName,Species,Breed,Sex,SpayedNeutered,DateOfBirth,WeightLbs,InsuranceStatus,ChronicCondition,PetStatus
P001270,C000847,Ruby,Dog,German Shepherd,Male,No,2020-06-29,27.4,Not Insured,Arthritis,Active
P001271,C000848,Tucker,Dog,German Shepherd,Male,Yes,2015-10-07,14.0,Not Insured,None,Active
P001272,C000848,Ginger,Cat,Maine Coon,Male,Yes,2017-10-05,14.4,Not Insured,None,Active
P001273,C000848,Hazel,Cat,Persian,Male,Yes,2021-10-13,6.8,Not Insured,None,Active
P001274,C000849,Stella,Dog,Golden Retriever,Male,No,2021-12-08,44.0,Not Insured,Diabetes,Active
P001275,C000850,Rocky,Dog,Australian Shepherd,Male,Yes,2025-07-12,10.3,Not Insured,Kidney Disease,Active
P001276,C000850,Bella,Dog,Boxer,Male,No,2018-01-24,8.5,Not Insured,None,Active
P001277,C000851,Daisy,Dog,Yorkshire Terrier,Female,Yes,2017-12-01,77.5,Insured,None,Active
P001278,C000852,Ginger,Dog,Australian Shepherd,Male,Yes,2021-05-18,76.9,Not Insured,None,Active
P001279,C000853,Coco,Dog,German Shepherd,Female,No,2022-05-31,81.4,Not Insured,None,Active
P001280,C000854,Winston,Dog,German Shepherd,Female,Yes,2018-06-10,70.1,Not Insured,None,Active
P001281,C000855,Ginger,Dog,Beagle,Male,Yes,2010-03-25,40.1,Insured,None,Active
P001282,C000856,Ruby,Dog,German Shepherd,Female,Yes,2017-05-29,12.5,Not Insured,None,Active
P001283,C000856,Blue,Dog,Great Dane,Male,Yes,2024-08-11,99.3,Insured,None,Active
P001284,C000857,Penny,Dog,Mixed Breed,Male,No,2016-10-27,15.4,Not Insured,Kidney Disease,Active
P001285,C000857,Tucker,Dog,Great Dane,Female,Yes,2014-09-24,53.4,Not Insured,None,Active
P001286,C000858,Leo,Dog,French Bulldog,Female,Yes,2020-10-05,89.8,Insured,Kidney Disease,Active
P001287,C000859,Nala,Dog,Labrador Retriever,Female,No,2020-09-06,32.7,Not Insured,None,Active
P001288,C000860,Poppy,Dog,Labrador Retriever,Male,Yes,2024-09-16,44.5,Not Insured,None,Active
P001289,C000861,Rosie,Dog,Chihuahua,Male,Yes,2015-10-15,25.4,Not Insured,None,Active
P001290,C000861,Buddy,Dog,French Bulldog,Female,Yes,2013-02-02,69.2,Insured,None,Active
P001291,C000861,Pepper,Dog,Chihuahua,Male,Yes,2016-04-10,88.1,Insured,Arthritis,Active
P001292,C000862,Poppy,Dog,Great Dane,Male,Yes,2021-10-11,70.1,Not Insured,None,Active
P001293,C000862,Biscuit,Dog,Labrador Retriever,Male,Yes,2025-09-10,60.7,Not Insured,Kidney Disease,Active
P001294,C000863,Bear,Dog,Labrador Retriever,Female,Yes,2018-05-19,9.0,Not Insured,Kidney Disease,Active
P001295,C000864,Tucker,Dog,Poodle,Male,Yes,2013-01-01,96.6,Not Insured,None,Active
P001296,C000865,Lola,Dog,Great Dane,Male,Yes,2013-01-24,93.2,Not Insured,None,Active
P001297,C000865,Molly,Dog,Labrador Retriever,Male,Yes,2016-06-05,33.9,Not Insured,None,Active
P001298,C000866,Biscuit,Dog,Great Dane,Female,Yes,2024-12-30,47.0,Not Insured,None,Active
P001299,C000867,Bella,Dog,Great Dane,Female,Yes,2017-07-27,12.8,Insured,None,Active
P001300,C000867,Poppy,Cat,Domestic Shorthair,Male,Yes,2015-03-27,14.4,Insured,None,Active
P001301,C000867,Penny,Reptile,Leopard Gecko,Male,Yes,2020-01-28,3.9,Not Insured,Heart Disease,Active
P001302,C000868,Jasper,Cat,Domestic Longhair,Female,Yes,2012-02-28,17.2,Not Insured,None,Active
P001303,C000868,Scout,Dog,Boxer,Female,Yes,2017-06-16,72.7,Not Insured,None,Active
P001304,C000868,Duke,Dog,Australian Shepherd,Female,Yes,2022-07-13,60.2,Not Insured,None,Active
P001305,C000869,Pepper,Other,Rat,Female,Yes,2016-09-03,7.3,Not Insured,None,Active
P001306,C000870,Bailey,Dog,German Shepherd,Male,No,2016-05-01,34.2,Not Insured,None,Active
P001307,C000871,Blue,Dog,Great Dane,Female,Yes,2013-08-08,88.6,Insured,Arthritis,Active
P001308,C000871,Leo,Dog,Australian Shepherd,Female,Yes,2011-06-14,28.7,Not Insured,Diabetes,Active
P001309,C000871,Duke,Dog,Golden Retriever,Female,Yes,2020-01-12,58.1,Not Insured,None,Active
P001310,C000872,Poppy,Cat,Bengal,Male,Yes,2016-04-16,15.7,Not Insured,Allergies,Active
P001311,C000872,Daisy,Dog,Australian Shepherd,Female,Yes,2019-03-20,90.5,Not Insured,Allergies,Active
P001312,C000873,Charlie,Dog,French Bulldog,Male,Yes,2022-02-10,39.8,Not Insured,None,Active
P001313,C000874,Milo,Cat,Persian,Female,Yes,2019-07-23,17.0,Not Insured,None,Active
P001314,C000874,Bailey,Dog,Boxer,Male,No,2017-01-19,56.8,Not Insured,None,Active
P001315,C000875,Finn,Bird,Cockatiel,Male,Yes,2019-01-27,3.1,Insured,None,Active
P001316,C000876,Max,Dog,Mixed Breed,Female,Yes,2024-02-28,26.3,Not Insured,None,Active
P001317,C000877,Tucker,Dog,Chihuahua,Male,Yes,2019-03-31,27.6,Not Insured,Kidney Disease,Active
P001318,C000878,Nala,Dog,Yorkshire Terrier,Male,Yes,2018-02-01,37.7,Not Insured,None,Active
P001319,C000879,Bella,Dog,French Bulldog,Male,Yes,2014-01-21,68.2,Insured,Arthritis,Deceased
P001320,C000880,Scout,Dog,Mixed Breed,Female,Yes,2019-10-04,41.6,Not Insured,None,Active
P001321,C000881,Teddy,Dog,Poodle,Female,Yes,2015-08-27,46.3,Not Insured,None,Active
P001322,C000881,Rosie,Dog,Great Dane,Female,Yes,2021-11-09,23.2,Not Insured,None,Active
P001323,C000882,Bailey,Dog,German Shepherd,Male,Yes,2019-10-30,93.3,Not Insured,None,Active
P001324,C000883,Luna,Dog,French Bulldog,Male,No,2025-07-04,68.5,Not Insured,Allergies,Active
P001325,C000884,Coco,Dog,Australian Shepherd,Female,Yes,2021-12-06,51.0,Not Insured,None,Active
P001326,C000885,Teddy,Dog,French Bulldog,Male,Yes,2024-06-10,8.4,Not Insured,Heart Disease,Active
P001327,C000886,Pepper,Rabbit,Mini Rex,Female,Yes,2025-02-17,7.7,Not Insured,None,Active
P001328,C000887,Penny,Dog,German Shepherd,Male,Yes,2020-06-09,37.1,Not Insured,Arthritis,Active
P001329,C000888,Lucy,Dog,Labrador Retriever,Female,Yes,2022-05-02,51.2,Not Insured,Allergies,Active
P001330,C000888,Nala,Cat,Persian,Female,Yes,2014-03-03,12.2,Not Insured,Allergies,Active
P001331,C000889,Duke,Cat,Bengal,Female,Yes,2016-07-05,7.4,Not Insured,Arthritis,Active
P001332,C000889,Cooper,Dog,Golden Retriever,Male,Yes,2018-08-03,10.1,Not Insured,None,Active
P001333,C000889,Willow,Dog,Beagle,Male,No,2025-11-17,49.0,Not Insured,None,Active
P001334,C000890,Biscuit,Dog,Boxer,Female,No,2018-03-24,31.1,Insured,None,Active
P001335,C000890,Rocky,Dog,Golden Retriever,Female,Yes,2011-07-17,42.1,Not Insured,None,Active
P001336,C000891,Sadie,Dog,Beagle,Female,No,2015-06-01,70.5,Insured,None,Active
P001337,C000892,Luna,Rabbit,Mini Rex,Male,Yes,2022-08-12,3.3,Not Insured,None,Active
P001338,C000893,Buddy,Dog,Labrador Retriever,Female,Yes,2015-12-21,30.6,Insured,None,Active
P001339,C000894,Oliver,Cat,Siamese,Female,Yes,2019-12-17,12.4,Not Insured,None,Active
P001340,C000895,Stella,Bird,African Grey,Female,Yes,2021-06-07,3.0,Insured,None,Active
P001341,C000896,Mochi,Dog,French Bulldog,Male,Yes,2020-08-08,68.6,Not Insured,None,Active
P001342,C000897,Rocky,Dog,Great Dane,Female,No,2015-02-09,76.5,Not Insured,None,Active
P001343,C000898,Sadie,Cat,Ragdoll,Male,Yes,2019-10-01,15.2,Insured,None,Active
P001344,C000899,Stella,Dog,Golden Retriever,Male,Yes,2019-12-04,30.4,Insured,Arthritis,Active
P001345,C000900,Willow,Dog,Boxer,Male,Yes,2025-10-29,68.2,Not Insured,None,Active
P001346,C000900,Ruby,Cat,Ragdoll,Female,Yes,2023-09-05,7.8,Not Insured,None,Active
P001347,C000900,Leo,Dog,Poodle,Male,Yes,2011-12-16,22.5,Not Insured,Heart Disease,Active
P001348,C000900,Mochi,Dog,Poodle,Male,Yes,2018-05-07,73.4,Not Insured,None,Active
P001349,C000901,Zoe,Dog,Chihuahua,Female,Yes,2019-08-31,80.9,Not Insured,None,Active
P001350,C000901,Luna,Bird,Parakeet,Female,Yes,2021-02-14,7.3,Insured,None,Active
P001351,C000902,Teddy,Cat,Bengal,Male,No,2022-06-23,8.8,Not Insured,None,Active
P001352,C000903,Daisy,Cat,Domestic Longhair,Female,Yes,2018-06-03,14.0,Not Insured,None,Active
P001353,C000904,Oliver,Dog,Boxer,Male,Yes,2015-03-03,56.3,Not Insured,Arthritis,Active
P001354,C000905,Lola,Dog,Yorkshire Terrier,Male,No,2015-10-13,83.3,Not Insured,None,Active
P001355,C000906,Bear,Dog,Chihuahua,Male,Yes,2022-01-26,88.6,Not Insured,None,Active
P001356,C000907,Daisy,Dog,Australian Shepherd,Female,Yes,2021-04-13,91.3,Not Insured,None,Active
P001357,C000908,Bear,Reptile,Bearded Dragon,Male,Yes,2020-10-25,9.7,Not Insured,None,Active
P001358,C000909,Coco,Cat,Persian,Female,Yes,2023-03-01,18.0,Insured,None,Active
P001359,C000910,Jasper,Dog,French Bulldog,Female,Yes,2018-10-02,5.4,Not Insured,Allergies,Active
P001360,C000911,Winston,Bird,Parakeet,Female,Yes,2021-06-05,9.4,Not Insured,Allergies,Active
P001361,C000912,Tucker,Dog,Beagle,Male,Yes,2016-04-17,83.9,Insured,Arthritis,Active
P001362,C000913,Luna,Cat,Russian Blue,Female,No,2016-10-20,16.8,Not Insured,None,Active
P001363,C000913,Buddy,Cat,Domestic Longhair,Male,Yes,2025-10-07,6.7,Insured,None,Active
P001364,C000913,Stella,Dog,Labrador Retriever,Male,No,2022-09-09,48.3,Insured,Kidney Disease,Active
P001365,C000914,Biscuit,Dog,Poodle,Male,Yes,2018-10-16,21.3,Not Insured,Allergies,Active
P001366,C000915,Charlie,Cat,Siamese,Male,Yes,2019-01-01,19.2,Not Insured,None,Active
P001367,C000915,Lola,Dog,French Bulldog,Male,Yes,2015-05-06,17.7,Not Insured,None,Active
P001368,C000916,Bella,Dog,Australian Shepherd,Female,Yes,2016-08-22,83.3,Not Insured,None,Active
P001369,C000917,Milo,Dog,Beagle,Male,Yes,2025-10-08,17.5,Not Insured,None,Active
P001370,C000918,Tucker,Dog,French Bulldog,Female,Yes,2009-11-05,27.8,Insured,None,Active
P001371,C000918,Hazel,Other,Guinea Pig,Male,Yes,2014-08-20,9.4,Not Insured,Allergies,Active
P001372,C000919,Pepper,Dog,Great Dane,Female,Yes,2021-04-08,31.6,Not Insured,None,Active
P001373,C000919,Ginger,Dog,Beagle,Male,Yes,2013-08-22,17.4,Not Insured,None,Deceased
P001374,C000920,Biscuit,Reptile,Leopard Gecko,Female,Yes,2025-04-17,7.0,Insured,None,Active
P001375,C000921,Rosie,Dog,Boxer,Male,Yes,2019-07-26,23.2,Not Insured,None,Active
P001376,C000921,Nala,Dog,German Shepherd,Male,Yes,2018-01-14,67.8,Not Insured,None,Active
P001377,C000922,Buddy,Dog,German Shepherd,Male,Yes,2020-09-08,17.7,Insured,None,Active
P001378,C000923,Coco,Dog,Golden Retriever,Female,Yes,2016-07-12,94.1,Insured,Arthritis,Active
P001379,C000924,Murphy,Dog,Australian Shepherd,Female,Yes,2022-03-20,45.4,Not Insured,None,Active
P001380,C000924,Buddy,Dog,Golden Retriever,Male,No,2016-08-21,69.4,Not Insured,None,Active
P001381,C000925,Bella,Cat,Domestic Shorthair,Male,Yes,2023-12-17,11.6,Insured,None,Active
P001382,C000926,Scout,Other,Other,Female,Yes,2018-03-24,0.7,Not Insured,None,Active
P001383,C000927,Hazel,Dog,Mixed Breed,Male,Yes,2013-10-10,55.7,Not Insured,None,Active
P001384,C000928,Rosie,Dog,Mixed Breed,Female,Yes,2018-09-09,86.6,Insured,None,Active
P001385,C000928,Lucy,Dog,Boxer,Male,Yes,2025-09-15,95.7,Insured,Heart Disease,Active
P001386,C000929,Bailey,Cat,Maine Coon,Male,Yes,2016-12-18,8.5,Not Insured,None,Active
P001387,C000929,Poppy,Dog,Labrador Retriever,Male,Yes,2012-02-23,58.4,Not Insured,Diabetes,Active
P001388,C000930,Bailey,Dog,Beagle,Male,Yes,2014-08-13,21.4,Not Insured,None,Active
P001389,C000931,Leo,Rabbit,Mini Rex,Male,No,2022-11-14,10.4,Not Insured,None,Active
P001390,C000932,Zoe,Cat,Domestic Longhair,Female,Yes,2010-02-26,8.1,Not Insured,None,Active
P001391,C000933,Tucker,Dog,Poodle,Female,Yes,2016-12-24,92.2,Insured,None,Active
P001392,C000934,Teddy,Dog,Beagle,Female,No,2019-11-20,5.4,Not Insured,None,Active
P001393,C000935,Rocky,Cat,Siamese,Male,No,2021-03-01,7.7,Not Insured,Allergies,Active
P001394,C000936,Mochi,Dog,Mixed Breed,Male,Yes,2022-12-27,81.1,Not Insured,Heart Disease,Active
P001395,C000937,Buddy,Cat,Domestic Longhair,Female,Yes,2016-12-03,11.7,Not Insured,Kidney Disease,Deceased
P001396,C000937,Scout,Dog,Great Dane,Male,Yes,2020-04-09,32.8,Not Insured,Kidney Disease,Active
P001397,C000937,Molly,Cat,Ragdoll,Female,Yes,2025-08-08,16.9,Not Insured,None,Active
P001398,C000938,Zoe,Dog,Great Dane,Male,No,2025-06-02,10.0,Not Insured,None,Active
P001399,C000938,Bella,Cat,Bengal,Male,Yes,2017-08-25,11.2,Insured,None,Active
P001400,C000939,Murphy,Dog,French Bulldog,Female,Yes,2017-08-20,84.6,Insured,Allergies,Active
P001401,C000939,Ruby,Dog,Yorkshire Terrier,Female,Yes,2021-06-17,40.3,Not Insured,None,Active
P001402,C000940,Pepper,Cat,Domestic Longhair,Female,Yes,2015-01-12,6.8,Insured,None,Active
P001403,C000940,Leo,Dog,Boxer,Female,Yes,2015-01-28,47.8,Not Insured,Arthritis,Active
P001404,C000941,Winston,Cat,Domestic Longhair,Female,Yes,2014-11-07,10.8,Not Insured,Allergies,Active
P001405,C000942,Leo,Cat,Bengal,Male,Yes,2017-01-07,10.3,Not Insured,Heart Disease,Active
P001406,C000942,Cooper,Cat,Bengal,Female,Yes,2025-08-07,8.6,Not Insured,None,Active
P001407,C000942,Rosie,Dog,Poodle,Female,Yes,2015-02-01,40.0,Not Insured,None,Active
P001408,C000943,Bear,Dog,Chihuahua,Male,Yes,2025-08-26,42.0,Not Insured,None,Active
P001409,C000944,Teddy,Cat,Maine Coon,Male,No,2018-07-16,7.8,Not Insured,None,Active
P001410,C000945,Rocky,Dog,Boxer,Female,Yes,2013-03-03,75.2,Not Insured,None,Active
P001411,C000946,Sadie,Dog,French Bulldog,Female,Yes,2016-08-31,23.8,Not Insured,None,Active
P001412,C000947,Rocky,Dog,Labrador Retriever,Female,No,2019-04-30,20.8,Not Insured,Arthritis,Active
P001413,C000948,Murphy,Dog,German Shepherd,Female,Yes,2015-05-27,32.0,Not Insured,Arthritis,Active
P001414,C000948,Penny,Dog,Poodle,Female,No,2020-08-25,6.3,Not Insured,None,Active
P001415,C000949,Rocky,Cat,Maine Coon,Female,Yes,2007-10-26,19.8,Not Insured,None,Active
P001416,C000950,Charlie,Dog,Australian Shepherd,Female,Yes,2018-09-05,22.1,Not Insured,None,Active
P001417,C000951,Nala,Dog,Mixed Breed,Male,Yes,2015-08-05,28.0,Insured,Arthritis,Active
P001418,C000952,Molly,Dog,Labrador Retriever,Male,No,2025-02-13,57.2,Insured,None,Active
P001419,C000953,Ruby,Cat,Ragdoll,Female,Yes,2013-03-16,9.1,Not Insured,None,Active
P001420,C000954,Bailey,Dog,Golden Retriever,Male,Yes,2021-08-24,62.3,Insured,None,Active
P001421,C000955,Blue,Cat,Siamese,Female,Yes,2016-08-03,7.0,Not Insured,None,Active
P001422,C000956,Max,Cat,Domestic Longhair,Female,Yes,2020-01-31,17.3,Not Insured,Heart Disease,Active
P001423,C000956,Stella,Dog,Poodle,Male,Yes,2025-10-03,43.7,Not Insured,Kidney Disease,Active
P001424,C000957,Penny,Cat,Persian,Female,Yes,2015-06-20,14.0,Insured,Heart Disease,Active
P001425,C000958,Rocky,Cat,Maine Coon,Female,Yes,2020-10-13,17.3,Insured,None,Active
P001426,C000959,Willow,Cat,Ragdoll,Female,Yes,2017-04-04,16.8,Not Insured,None,Active
P001427,C000959,Nala,Cat,Russian Blue,Male,Yes,2017-01-20,16.6,Not Insured,None,Active
P001428,C000960,Daisy,Cat,Domestic Shorthair,Male,Yes,2017-03-11,6.4,Insured,Kidney Disease,Active
P001429,C000961,Pepper,Cat,Russian Blue,Male,Yes,2017-02-05,7.3,Not Insured,None,Active
P001430,C000962,Finn,Dog,Poodle,Female,Yes,2023-03-27,31.3,Not Insured,None,Active
P001431,C000963,Zoe,Dog,Boxer,Male,No,2025-01-15,13.1,Insured,Allergies,Active
P001432,C000964,Cooper,Cat,Domestic Shorthair,Male,Yes,2014-12-06,7.3,Not Insured,Arthritis,Active
P001433,C000965,Ruby,Cat,Siamese,Male,Yes,2016-08-19,9.4,Insured,None,Active
P001434,C000965,Buddy,Cat,Domestic Longhair,Female,Yes,2022-03-06,16.8,Not Insured,Arthritis,Active
P001435,C000966,Scout,Dog,Poodle,Male,Yes,2017-09-14,27.6,Not Insured,Kidney Disease,Active
P001436,C000967,Finn,Dog,Boxer,Female,Yes,2021-07-04,41.8,Not Insured,None,Active
P001437,C000968,Leo,Dog,Beagle,Female,No,2025-10-22,34.2,Not Insured,Arthritis,Active
P001438,C000969,Tucker,Dog,Yorkshire Terrier,Female,Yes,2022-07-22,98.5,Insured,Arthritis,Active
P001439,C000969,Rosie,Other,Hamster,Male,Yes,2011-12-16,7.5,Not Insured,None,Active
P001440,C000969,Hazel,Dog,Boxer,Male,No,2016-01-18,76.2,Insured,Kidney Disease,Active
P001441,C000970,Nala,Dog,Yorkshire Terrier,Female,Yes,2023-01-12,19.4,Not Insured,None,Active
P001442,C000970,Winston,Dog,Boxer,Female,Yes,2011-04-23,72.3,Not Insured,Allergies,Active
P001443,C000970,Max,Dog,Yorkshire Terrier,Female,Yes,2018-09-16,63.0,Not Insured,None,Active
P001444,C000971,Nala,Dog,Australian Shepherd,Female,Yes,2024-12-17,49.4,Not Insured,None,Active
P001445,C000971,Lucy,Dog,Boxer,Female,Yes,2025-10-10,40.9,Not Insured,None,Active
P001446,C000972,Molly,Dog,Golden Retriever,Male,Yes,2012-11-26,59.7,Not Insured,Kidney Disease,Active
P001447,C000973,Bella,Dog,Golden Retriever,Male,Yes,2022-09-06,7.6,Insured,None,Active
P001448,C000974,Murphy,Dog,Beagle,Female,Yes,2024-04-17,30.3,Not Insured,None,Active
P001449,C000975,Coco,Dog,Golden Retriever,Female,Yes,2022-03-13,86.8,Not Insured,Arthritis,Active
P001450,C000976,Bailey,Reptile,Bearded Dragon,Female,Yes,2019-01-16,9.6,Insured,None,Active
P001451,C000976,Luna,Cat,Domestic Shorthair,Male,Yes,2015-06-02,6.8,Insured,None,Active
P001452,C000976,Oliver,Dog,Chihuahua,Female,Yes,2018-03-30,28.8,Not Insured,None,Active
P001453,C000977,Finn,Dog,French Bulldog,Male,Yes,2022-07-06,75.2,Not Insured,None,Active
P001454,C000978,Milo,Dog,Mixed Breed,Female,Yes,2021-01-10,99.8,Insured,None,Active
P001455,C000979,Jasper,Dog,Poodle,Female,Yes,2019-08-31,50.6,Not Insured,Kidney Disease,Active
P001456,C000980,Ginger,Dog,French Bulldog,Female,Yes,2009-02-03,11.6,Insured,None,Active
P001457,C000981,Bear,Cat,Maine Coon,Female,Yes,2011-11-06,8.2,Not Insured,None,Active
P001458,C000981,Stella,Cat,Domestic Longhair,Female,Yes,2024-03-11,8.6,Insured,None,Active
P001459,C000982,Pepper,Cat,Bengal,Female,Yes,2023-11-27,11.6,Not Insured,None,Active
P001460,C000983,Nala,Dog,Yorkshire Terrier,Female,Yes,2024-03-21,32.2,Not Insured,Kidney Disease,Active
P001461,C000983,Luna,Cat,Persian,Female,No,2021-11-14,14.0,Not Insured,None,Active
P001462,C000983,Tucker,Dog,Beagle,Female,No,2018-10-19,9.5,Not Insured,Allergies,Active
P001463,C000984,Scout,Dog,Yorkshire Terrier,Male,Yes,2016-11-21,92.0,Not Insured,None,Active
P001464,C000985,Biscuit,Dog,Golden Retriever,Female,Yes,2016-05-24,78.1,Not Insured,Heart Disease,Active
P001465,C000985,Hazel,Cat,Persian,Male,Yes,2019-06-01,14.1,Not Insured,None,Active
P001466,C000986,Lola,Cat,Siamese,Female,Yes,2017-10-08,17.2,Not Insured,None,Active
P001467,C000987,Max,Dog,Labrador Retriever,Male,Yes,2018-07-28,72.3,Insured,None,Active
P001468,C000987,Blue,Dog,Australian Shepherd,Male,Yes,2012-05-30,75.8,Not Insured,None,Active
P001469,C000987,Ginger,Dog,German Shepherd,Female,Yes,2014-11-27,77.2,Not Insured,Allergies,Active
P001470,C000988,Oliver,Dog,Yorkshire Terrier,Male,Yes,2018-04-25,27.7,Insured,None,Active
P001471,C000988,Ginger,Dog,Great Dane,Female,Yes,2024-10-11,80.0,Not Insured,None,Active
P001472,C000989,Oliver,Bird,Parakeet,Male,Yes,2020-05-21,0.9,Insured,Arthritis,Active
P001473,C000989,Bella,Dog,Chihuahua,Female,No,2022-12-17,31.9,Not Insured,None,Active
P001474,C000989,Sadie,Dog,Yorkshire Terrier,Male,Yes,2022-02-27,74.9,Not Insured,Allergies,Active
P001475,C000990,Finn,Cat,Domestic Longhair,Male,Yes,2024-06-13,17.4,Not Insured,None,Active
P001476,C000990,Penny,Dog,Yorkshire Terrier,Female,Yes,2016-12-19,91.9,Not Insured,None,Active
P001477,C000991,Scout,Cat,Russian Blue,Female,Yes,2020-12-29,5.3,Insured,Seizure Disorder,Active
P001478,C000991,Lucy,Dog,Chihuahua,Female,Yes,2020-09-11,51.9,Insured,None,Active
P001479,C000991,Milo,Cat,Russian Blue,Female,Yes,2022-11-25,13.0,Not Insured,None,Active
P001480,C000992,Lola,Dog,Yorkshire Terrier,Male,Yes,2021-08-29,50.3,Not Insured,None,Inactive
P001481,C000993,Charlie,Dog,Boxer,Male,Yes,2023-05-08,62.9,Not Insured,None,Active
P001482,C000994,Winston,Dog,Mixed Breed,Male,Yes,2018-10-01,72.4,Not Insured,None,Active
P001483,C000995,Murphy,Dog,Labrador Retriever,Male,Yes,2013-08-25,14.6,Not Insured,Arthritis,Active
P001484,C000995,Daisy,Cat,Domestic Shorthair,Female,Yes,2014-01-06,6.8,Insured,Allergies,Active
P001485,C000996,Luna,Dog,French Bulldog,Female,Yes,2024-06-12,96.1,Not Insured,None,Active
P001486,C000997,Finn,Dog,Great Dane,Female,Yes,2016-02-15,47.4,Not Insured,None,Active
P001487,C000997,Poppy,Cat,Siamese,Female,No,2020-07-23,16.1,Not Insured,None,Active
P001488,C000998,Mochi,Dog,Chihuahua,Female,Yes,2014-12-24,47.3,Not Insured,None,Active
P001489,C000998,Mochi,Dog,Australian Shepherd,Male,Yes,2022-08-16,29.7,Not Insured,None,Active
P001490,C000999,Biscuit,Cat,Ragdoll,Male,Yes,2020-11-03,14.5,Insured,None,Active
P001491,C001000,Charlie,Dog,Golden Retriever,Male,Yes,2016-01-01,79.2,Insured,Allergies,Active
P001492,C001000,Milo,Dog,Mixed Breed,Female,Yes,2025-12-21,56.2,Not Insured,Kidney Disease,Active
P001493,C001001,Charlie,Cat,Russian Blue,Male,Yes,2023-05-18,16.7,Not Insured,Allergies,Active
P001494,C001001,Poppy,Cat,Domestic Shorthair,Male,Yes,2015-03-08,8.9,Not Insured,None,Active
P001495,C001002,Buddy,Cat,Siamese,Female,Yes,2022-12-14,8.9,Insured,Heart Disease,Active
P001496,C001002,Coco,Cat,Russian Blue,Female,Yes,2025-12-29,13.9,Insured,None,Active
P001497,C001003,Finn,Dog,French Bulldog,Male,Yes,2022-10-03,56.3,Insured,None,Active
P001498,C001004,Teddy,Dog,Mixed Breed,Male,Yes,2014-10-04,53.9,Not Insured,Seizure Disorder,Active
P001499,C001005,Bella,Dog,Labrador Retriever,Male,Yes,2020-08-19,87.5,Not Insured,None,Active
P001500,C001006,Penny,Dog,German Shepherd,Male,Yes,2015-05-03,80.3,Not Insured,None,Active
P001501,C001007,Luna,Cat,Domestic Longhair,Male,Yes,2025-04-03,15.5,Not Insured,None,Active
P001502,C001008,Oliver,Cat,Domestic Longhair,Male,No,2024-09-05,12.1,Not Insured,Allergies,Active
P001503,C001008,Blue,Dog,Yorkshire Terrier,Male,Yes,2022-02-03,67.8,Not Insured,Arthritis,Active
P001504,C001009,Teddy,Dog,German Shepherd,Female,Yes,2023-05-03,25.3,Not Insured,None,Active
P001505,C001010,Penny,Cat,Persian,Male,Yes,2014-06-23,6.4,Not Insured,Allergies,Active
